ID do Card,Responsável,Whatsapp Nome Fornecedor,Whatsapp Número Fornecedor,Status,Data de Criação,Última Alteração,Prazo Etapa,Etiquetas,Prioridade,Link do contrato,Código do Pedido,Id da card do contrato,01 - NOME CARD,NRO_NF,BANCO_PAGTO,CNPJ,CODCOLIGADA,COD_CCUSTO,COD_FORNECEDOR,CONTRATO_ZAPFORM,DATAPREVBAIXA,DESIGNACAO_CLIENTE_ZAPFORM,DTCRIACAO_NF,DTEMISSAO_NF,EMPRESA,HIST_LANC_FINANCEIRO,NOME_CCUSTO,NOME_FANTASIA,NRO_PEDIDO,NRO_ZAPFORM,OBS_NOTA,PARCELA_FIN,PREV_REC_PEDIDO,RAZÃO_SOCIAL,STATUS,STATUS_NF,STATUS_PAGAMENTO,STATUS_PEDIDO,USERCRIACAO_NF,VALOR_NF,VALOR_PEDIDO,VENCIMENTO_NF,ULTIMA_DATA_DO_STATUS,ULTIMO_STATUS_DA_ORDEM      ,QUEM_ALTEROU_POR_ULTIMO       ,ORIGEM_DA_ACAO,ULTIMA_DATA_DO_STATUS_HUMANA,ULTIMO_STATUS_DA_ORDEM_HUMANA,QUEM_ALTEROU_POR_ULTIMO_HUMANA,ORIGEM_DA_ACAO_HUMANA
1615958,A definir,D & D INFORMATICA LTDA,559191214632,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289214,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,,,03.897.438/0001-02,6,,0030353,https://app.zapform.com.br/c/707/workflow/1601382,-,TLA5010926,-,-,NAVA SERVICES,,,D & D INFORMATICA LTDA,000019060,1601382,,,25/05/2026,LIDER INTERNET,,,,A Faturar,,,159.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615957,A definir,D & D INFORMATICA LTDA,559191214632,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289213,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,,,03.897.438/0001-02,6,,0030353,https://app.zapform.com.br/c/707/workflow/1601382,-,TLA5010926,-,-,NAVA SERVICES,,,D & D INFORMATICA LTDA,000019059,1601382,,,25/04/2026,LIDER INTERNET,,,,A Faturar,,,159.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615956,A definir,D & D INFORMATICA LTDA,559191214632,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289212,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,,,03.897.438/0001-02,6,,0030353,https://app.zapform.com.br/c/707/workflow/1601382,-,TLA5010926,-,-,NAVA SERVICES,,,D & D INFORMATICA LTDA,000019058,1601382,,,25/03/2026,LIDER INTERNET,,,,A Faturar,,,159.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615955,A definir,D & D INFORMATICA LTDA,559191214632,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289211,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,,,03.897.438/0001-02,6,,0030353,https://app.zapform.com.br/c/707/workflow/1601382,-,TLA5010926,-,-,NAVA SERVICES,,,D & D INFORMATICA LTDA,000019057,1601382,,,25/02/2026,LIDER INTERNET,,,,A Faturar,,,159.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615954,A definir,D & D INFORMATICA LTDA,559191214632,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289209,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,,,03.897.438/0001-02,6,,0030353,https://app.zapform.com.br/c/707/workflow/1601382,-,TLA5010926,-,-,NAVA SERVICES,,,D & D INFORMATICA LTDA,000019055,1601382,,,25/12/2025,LIDER INTERNET,,,,A Faturar,,,159.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615953,A definir,D & D INFORMATICA LTDA,559191214632,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289210,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,,,03.897.438/0001-02,6,,0030353,https://app.zapform.com.br/c/707/workflow/1601382,-,TLA5010926,-,-,NAVA SERVICES,,,D & D INFORMATICA LTDA,000019056,1601382,,,25/01/2026,LIDER INTERNET,,,,A Faturar,,,159.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615952,A definir,D & D INFORMATICA LTDA,559191214632,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289208,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,,,03.897.438/0001-02,6,,0030353,https://app.zapform.com.br/c/707/workflow/1601382,-,TLA5010926,-,-,NAVA SERVICES,,,D & D INFORMATICA LTDA,000019054,1601382,,,25/11/2025,LIDER INTERNET,,,,A Faturar,,,159.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615951,A definir,D & D INFORMATICA LTDA,559191214632,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289207,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,,,03.897.438/0001-02,6,,0030353,https://app.zapform.com.br/c/707/workflow/1601382,-,TLA5010926,-,-,NAVA SERVICES,,,D & D INFORMATICA LTDA,000019053,1601382,,,25/10/2025,LIDER INTERNET,,,,A Faturar,,,159.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615950,Thais Roberta de Lima,D & D INFORMATICA LTDA,559191214632,✅📄 NF Recebida (Aguardando Pagamento),03/04/2025,21/09/2025,17/09/2025,"Consulta Verg com CNPJ, Assessoria Melissa, Validado Assessoria",Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289206,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,000005745,NAVA Serv Itaú - 05454-0,03.897.438/0001-02,6,REC.03.01.0061,0030353,https://app.zapform.com.br/c/707/workflow/1601382,25/09/2025,TLA5010926,16/09/2025,15/09/2025,NAVA SERVICES,000005745 - D & D INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,D & D INFORMATICA LTDA,000019052,1601382,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/09/2025,LIDER INTERNET,G,Faturado,EM ABERTO,Erro,luiza.domingues,159.9000,159.9000,25/09/2025,17/09/2025,✅📄 NF Recebida (Aguardando Pagamento),,update_expired_orders,17/09/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1615949,Assessoria Solutions,D & D INFORMATICA LTDA,559191214632,✅ Pagamento Realizado,03/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Gabriel, Validado Assessoria",Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289205,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,000005673,NAVA Serv Itaú - 05454-0,03.897.438/0001-02,6,REC.03.01.0061,0030353,https://app.zapform.com.br/c/707/workflow/1601382,25/08/2025,TLA5010926,18/08/2025,16/08/2025,NAVA SERVICES,000005673 - D & D INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,D & D INFORMATICA LTDA,000019051,1601382,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/08/2025,LIDER INTERNET,G,Quitado,REALIZADO,Erro,marcos.martins,159.9000,159.9000,25/08/2025,26/08/2025,✅ Pagamento Realizado,integracao-projetoisp,web-front,19/08/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1615948,Assessoria Solutions,D & D INFORMATICA LTDA,559191214632,✅ Pagamento Realizado,03/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Jennifer, Data de vencimento divergente, Validado Assessoria",Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289204,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,000005618,NAVA Serv Itaú - 05454-0,03.897.438/0001-02,6,REC.03.01.0061,0030353,https://app.zapform.com.br/c/707/workflow/1601382,25/07/2025,TLA5010926,16/07/2025,15/07/2025,NAVA SERVICES,000005618 - D & D INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,D & D INFORMATICA LTDA,000019050,1601382,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/07/2025,LIDER INTERNET,G,Quitado,REALIZADO,Erro,andressa.mrocha,159.9000,159.9000,25/07/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale4,web-front,17/07/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1615947,Assessoria Solutions,D & D INFORMATICA LTDA,559191214632,✅ Pagamento Realizado,03/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Patricia, Validado Assessoria, Inconsistência Reportada pela Assessoria",Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289203,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,000005561,NAVA Serv Itaú - 05454-0,03.897.438/0001-02,6,REC.03.01.0061,0030353,https://app.zapform.com.br/c/707/workflow/1601382,26/06/2025,TLA5010926,25/06/2025,16/06/2025,NAVA SERVICES,000005561 - D & D INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,D & D INFORMATICA LTDA,000019049,1601382,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/06/2025,LIDER INTERNET,G,Quitado,REALIZADO,Erro,camila.santos,159.9000,159.9000,26/06/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale4,web-front,24/06/2025,📄 Fiscal (Aguardando Validação Fiscal - NF e Boleto recebidos),maik.santos@nava.com.br,web-front
1615946,Assessoria Solutions,D & D INFORMATICA LTDA,559191214632,✅ Pagamento Realizado,03/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Validado Assessoria",Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289202,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,000005490,NAVA Serv Itaú - 05454-0,03.897.438/0001-02,6,REC.03.01.0061,0030353,https://app.zapform.com.br/c/707/workflow/1601382,30/05/2025,TLA5010926,29/05/2025,05/05/2025,NAVA SERVICES,000005490 - D & D INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,D & D INFORMATICA LTDA,000019048,1601382,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/05/2025,LIDER INTERNET,G,Quitado,REALIZADO,Erro,marcos.martins,159.9000,159.9000,30/05/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale4,web-front,29/05/2025,📄 Fiscal (Aguardando Validação Fiscal - NF e Boleto recebidos),-,update_expired_orders
1615945,A definir,D & D INFORMATICA LTDA,559191214632,✅ Pagamento Realizado,03/04/2025,19/09/2025,-,Consulta Verg com CNPJ,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601382,6;1289201,1601382,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1364 - TAILÂNDIA,000005441,NAVA Serv Itaú - 05454-0,03.897.438/0001-02,6,REC.03.01.0061,0030353,https://app.zapform.com.br/c/707/workflow/1601382,23/04/2025,TLA5010926,22/04/2025,15/04/2025,NAVA SERVICES,000005441 - D & D INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,D & D INFORMATICA LTDA,000019047,1601382,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/04/2025,LIDER INTERNET,G,Quitado,REALIZADO,Erro,camila.santos,159.9000,159.9000,23/04/2025,15/09/2025,✅ Pagamento Realizado,assessoriasolutions001@gmail.com,web-front,15/09/2025,✅ Pagamento Realizado,assessoriasolutions001@gmail.com,web-front
1615940,A definir,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289200,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,,,06.242.019/0001-20,6,,0009981,https://app.zapform.com.br/c/707/workflow/1601380,-,TIRE5010018,-,-,NAVA SERVICES,,,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019046,1601380,,,25/04/2026,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,,,,A Faturar,,,119.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale5,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615939,A definir,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289199,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,,,06.242.019/0001-20,6,,0009981,https://app.zapform.com.br/c/707/workflow/1601380,-,TIRE5010018,-,-,NAVA SERVICES,,,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019045,1601380,,,25/03/2026,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,,,,A Faturar,,,119.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale5,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615938,A definir,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289198,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,,,06.242.019/0001-20,6,,0009981,https://app.zapform.com.br/c/707/workflow/1601380,-,TIRE5010018,-,-,NAVA SERVICES,,,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019044,1601380,,,25/02/2026,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,,,,A Faturar,,,119.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615937,A definir,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289197,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,,,06.242.019/0001-20,6,,0009981,https://app.zapform.com.br/c/707/workflow/1601380,-,TIRE5010018,-,-,NAVA SERVICES,,,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019043,1601380,,,25/01/2026,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,,,,A Faturar,,,119.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615936,A definir,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289196,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,,,06.242.019/0001-20,6,,0009981,https://app.zapform.com.br/c/707/workflow/1601380,-,TIRE5010018,-,-,NAVA SERVICES,,,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019042,1601380,,,25/12/2025,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,,,,A Faturar,,,119.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615935,A definir,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289195,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,,,06.242.019/0001-20,6,,0009981,https://app.zapform.com.br/c/707/workflow/1601380,-,TIRE5010018,-,-,NAVA SERVICES,,,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019041,1601380,,,25/11/2025,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,,,,A Faturar,,,119.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615934,A definir,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289194,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,,,06.242.019/0001-20,6,,0009981,https://app.zapform.com.br/c/707/workflow/1601380,-,TIRE5010018,-,-,NAVA SERVICES,,,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019040,1601380,,,25/10/2025,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,,,,A Faturar,,,119.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale4,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
1615933,Assessoria Solutions,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,✅📄 NF Recebida (Aguardando Pagamento),03/04/2025,21/09/2025,12/09/2025,"Consulta Verg com CNPJ, Assessoria Patricia, Validado Assessoria",Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289193,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,000002430,NAVA Serv Itaú - 05454-0,06.242.019/0001-20,6,REC.03.01.0061,0009981,https://app.zapform.com.br/c/707/workflow/1601380,25/09/2025,TIRE5010018,11/09/2025,08/09/2025,NAVA SERVICES,000002430 - VIRTUAL TECNOLOGIA E INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019039,1601380,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/09/2025,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,G,Faturado,EM ABERTO,Erro,camila.santos,30.0000,119.9000,25/09/2025,12/09/2025,✅📄 NF Recebida (Aguardando Pagamento),,update_expired_orders,12/09/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1615932,Assessoria Solutions,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,✅ Pagamento Realizado,03/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Nicolly, Validado Assessoria",Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289192,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,000002404,NAVA Serv Itaú - 05454-0,06.242.019/0001-20,6,REC.03.01.0061,0009981,https://app.zapform.com.br/c/707/workflow/1601380,22/08/2025,TIRE5010018,13/08/2025,12/08/2025,NAVA SERVICES,000002404 - VIRTUAL TECNOLOGIA E INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019038,1601380,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/08/2025,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,G,Quitado,REALIZADO,Erro,luiza.domingues,30.0000,119.9000,25/08/2025,23/08/2025,✅ Pagamento Realizado,integracao-projetoisp,web-front,14/08/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1615931,Assessoria Solutions,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,✅ Pagamento Realizado,03/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Patricia, Validado Assessoria",Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289191,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,000002364,NAVA Serv Itaú - 05454-0,06.242.019/0001-20,6,REC.03.01.0061,0009981,https://app.zapform.com.br/c/707/workflow/1601380,25/07/2025,TIRE5010018,07/07/2025,03/07/2025,NAVA SERVICES,000002364 - VIRTUAL TECNOLOGIA E INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019037,1601380,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/07/2025,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,G,Faturado,VENCIDO,Erro,andressa.mrocha,30.0000,119.9000,25/07/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale5,web-front,08/07/2025,✅📄 NF Recebida (Aguardando Pagamento),-,update_expired_orders
1615930,Assessoria Solutions,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,✅ Pagamento Realizado,03/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Gabriel, Data de vencimento divergente, Validado Assessoria",Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289190,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,000002358,NAVA Serv Itaú - 05454-0,06.242.019/0001-20,6,REC.03.01.0061,0009981,https://app.zapform.com.br/c/707/workflow/1601380,01/07/2025,TIRE5010018,30/06/2025,11/06/2025,NAVA SERVICES,000002358 - VIRTUAL TECNOLOGIA E INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019036,1601380,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/06/2025,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,G,Quitado,REALIZADO,Erro,luiza.domingues,30.0000,119.9000,01/07/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale4,web-front,27/06/2025,📄 Fiscal (Aguardando Validação Fiscal - NF e Boleto recebidos),assessoriasolutions003@gmail.com,web-front
1615929,A definir,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,✅ Pagamento Realizado,03/04/2025,19/09/2025,-,Consulta Verg com CNPJ,Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289189,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,000002329,NAVA Serv Itaú - 05454-0,06.242.019/0001-20,6,REC.03.01.0061,0009981,https://app.zapform.com.br/c/707/workflow/1601380,26/05/2025,TIRE5010018,19/05/2025,15/05/2025,NAVA SERVICES,000002329 - VIRTUAL TECNOLOGIA E INFORMATICA LTDA - LINK DE DADOS - PROJETO OI/BRADESCO,OI - CONTRATO 4600051610 WAN CONNECTIVITY SERVICES,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019035,1601380,LINK DE DADOS - PROJETO OI/BRADESCO,01,25/05/2025,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,G,Quitado,REALIZADO,Erro,luiza.domingues,30.0000,119.9000,20/05/2025,30/07/2025,✅ Pagamento Realizado,integracao-ale4,web-front,15/05/2025,🛠 Assessoria,-,update_expired_orders
1615928,Assessoria Solutions,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,555584490359,❌ Pedido Cancelado,03/04/2025,19/09/2025,-,"Consulta Verg com CNPJ, Assessoria Jennifer, Pagamento confirmado pelo fornecedor, Validado Assessoria, Inconsistência identificada pelo Fiscal, NF Recebida em outro pedido, Inconsistência identificada pelo Fiscal",Alta,https://app.zapform.com.br/c/707/workflow/1601380,6;1289188,1601380,PEDIDO DE CONEXÃO NOVA - QUERO-QUERO - BANDA LARGA / IP DEDICADO - LOJA 646 - TIRADENTES DO SUL/RS - LINK PRINCIPAL,,,06.242.019/0001-20,6,,0009981,https://app.zapform.com.br/c/707/workflow/1601380,-,TIRE5010018,-,-,NAVA SERVICES,,,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,000019034,1601380,,,25/04/2025,VIRTUAL TECNOLOGIA E INFORMATICA LTDA,,,,A Faturar,,,119.9000,-,30/07/2025,❌ Pedido Cancelado,integracao-ale5,web-front,17/07/2025,🧑‍💻 Supply,luna.sipoli@nava.com.br,web-front
1615926,A definir,4M TELECOMUNICACOES LTDA,556292835050,📦 Pedido Criado,03/04/2025,31/07/2025,-,-,Sem prioridade,https://app.zapform.com.br/c/707/workflow/1601378,6;1289187,1601378,PEDIDO DE CONEXÃO NOVA - AMERICANAS S.A - BANDA LARGA - 1406 - PORANGATU,,,35.161.455/0001-73,6,,0030522,https://app.zapform.com.br/c/707/workflow/1601378,-,PGT5010046,-,-,NAVA SERVICES,,,NORTECOM,000019033,1601378,,,11/06/2026,NORTECOM TELECOMUNICAÇÕES LTDA,,,,A Faturar,,,79.9000,-,30/07/2025,📦 Pedido Criado,integracao-ale5,web-front,03/04/2025,📦 Pedido Criado,carlos@zapform.com.br,web-front
