ID da Ordem,Etapa,Código do Status,Modificado por,SLA,Data do Evento,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1876666,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 15:56:16,11/08/2025 15:56,11/08/2025 17:14,11/08/2025 15:56,0.05 dias,0.04 dias,Atrasado,78.26,63.72
1876659,Vendedor - Nova Encomenda,1,-,-,2025-08-11 10:03:01,11/08/2025 10:03,11/08/2025 12:11,-,0.09 dias,-,-,-,-
1876659,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:11:02,11/08/2025 12:11,11/08/2025 17:23,11/08/2025 12:11,0.22 dias,0.2 dias,Atrasado,312.51,288.95
1876643,Vendedor - Nova Encomenda,1,-,-,2025-08-11 09:58:39,11/08/2025 09:58,11/08/2025 12:08,-,0.09 dias,-,-,-,-
1876643,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:08:56,11/08/2025 12:08,11/08/2025 16:53,11/08/2025 12:08,0.2 dias,0.2 dias,Atrasado,284.79,284.78
1876638,Vendedor - Nova Encomenda,1,-,-,2025-08-11 09:57:34,11/08/2025 09:57,11/08/2025 12:08,-,0.09 dias,-,-,-,-
1876638,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:08:01,11/08/2025 12:08,11/08/2025 22:20,11/08/2025 12:08,0.43 dias,0.2 dias,Atrasado,612.86,291.97
1876563,Vendedor - Nova Encomenda,1,-,-,2025-08-11 09:46:07,11/08/2025 09:46,11/08/2025 12:00,-,0.09 dias,-,-,-,-
1876563,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:00:06,11/08/2025 12:00,11/08/2025 12:53,11/08/2025 12:00,0.04 dias,0.04 dias,Atrasado,53.43,53.42
1876389,Vendedor - Nova Encomenda,1,-,-,2025-08-11 08:55:47,11/08/2025 08:55,11/08/2025 12:14,-,0.14 dias,-,-,-,-
1875908,Vendedor - Nova Encomenda,1,-,-,2025-08-09 15:44:36,09/08/2025 15:44,11/08/2025 12:11,-,1.85 dias,-,-,-,-
1875908,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:11:48,11/08/2025 12:11,11/08/2025 15:08,11/08/2025 12:11,0.12 dias,0.12 dias,Atrasado,176.36,176.35
1875821,Vendedor - Nova Encomenda,1,-,-,2025-08-09 13:02:26,09/08/2025 13:02,11/08/2025 14:41,-,2.07 dias,-,-,-,-
1875821,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 14:41:42,11/08/2025 14:41,11/08/2025 22:29,11/08/2025 14:41,0.33 dias,0.1 dias,Atrasado,468.11,138.28
1875813,Vendedor - Nova Encomenda,1,-,-,2025-08-09 12:51:37,09/08/2025 12:51,11/08/2025 12:05,-,1.97 dias,-,-,-,-
1875813,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:05:30,11/08/2025 12:05,11/08/2025 22:33,11/08/2025 12:05,0.44 dias,0.2 dias,Atrasado,628.04,294.48
1875803,Vendedor - Nova Encomenda,1,-,-,2025-08-09 12:43:41,09/08/2025 12:43,11/08/2025 15:57,-,2.13 dias,-,-,-,-
1875803,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 15:57:05,11/08/2025 15:57,11/08/2025 17:17,11/08/2025 15:57,0.06 dias,0.04 dias,Atrasado,80.56,62.9
1875766,Vendedor - Nova Encomenda,1,-,-,2025-08-09 11:59:59,09/08/2025 11:59,11/08/2025 12:04,-,2.0 dias,-,-,-,-
1875766,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:04:46,11/08/2025 12:04,11/08/2025 22:35,11/08/2025 12:04,0.44 dias,0.21 dias,Atrasado,631.21,295.22
1875760,Vendedor - Nova Encomenda,1,-,-,2025-08-09 11:45:03,09/08/2025 11:45,11/08/2025 10:23,-,1.94 dias,-,-,-,-
1875760,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 10:23:24,11/08/2025 10:23,11/08/2025 17:19,11/08/2025 10:23,0.29 dias,0.28 dias,Atrasado,416.04,396.58
1875750,Vendedor - Nova Encomenda,1,-,-,2025-08-09 11:33:48,09/08/2025 11:33,11/08/2025 11:27,-,2.0 dias,-,-,-,-
1875750,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 11:27:17,11/08/2025 11:27,11/08/2025 22:25,11/08/2025 11:27,0.46 dias,0.23 dias,Atrasado,658.35,332.7
1875505,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-09 12:34:01,09/08/2025 12:34,11/08/2025 13:28,09/08/2025 12:34,2.04 dias,0.79 dias,Atrasado,2934.04,1134.03
1874718,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-08 16:22:04,08/08/2025 16:22,11/08/2025 17:21,08/08/2025 16:22,3.04 dias,1.15 dias,Atrasado,4379.73,1657.92
1874207,Vendedor - Nova Encomenda,1,-,-,2025-08-07 18:04:51,07/08/2025 18:04,11/08/2025 16:13,-,3.92 dias,-,-,-,-
1873292,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-07 11:47:19,07/08/2025 11:47,11/08/2025 13:03,07/08/2025 11:47,4.05 dias,1.55 dias,Atrasado,5836.17,2236.17
1873039,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-07 11:34:24,07/08/2025 11:34,11/08/2025 14:11,07/08/2025 11:34,4.11 dias,1.61 dias,Atrasado,5917.21,2317.2
1873029,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-07 11:45:40,07/08/2025 11:45,11/08/2025 14:09,07/08/2025 11:45,4.1 dias,1.6 dias,Atrasado,5903.96,2303.95
1873024,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-07 12:03:11,07/08/2025 12:03,11/08/2025 13:03,07/08/2025 12:03,4.04 dias,1.54 dias,Atrasado,5819.9,2219.88
1882618,Vendedor - Nova Encomenda,1,-,-,2025-08-12 15:47:41,12/08/2025 15:47,12/08/2025 16:06,-,0.01 dias,-,-,-,-
1882618,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 16:06:41,12/08/2025 16:06,12/08/2025 16:57,12/08/2025 16:06,0.04 dias,0.04 dias,Atrasado,50.71,50.7
1882580,Vendedor - Nova Encomenda,1,-,-,2025-08-12 15:30:28,12/08/2025 15:30,12/08/2025 15:51,-,0.01 dias,-,-,-,-
1882580,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 15:51:30,12/08/2025 15:51,12/08/2025 17:11,12/08/2025 15:51,0.06 dias,0.05 dias,Atrasado,79.88,68.48
1882557,Vendedor - Nova Encomenda,1,-,-,2025-08-12 15:25:20,12/08/2025 15:25,12/08/2025 15:47,-,0.02 dias,-,-,-,-
1882557,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 15:47:26,12/08/2025 15:47,12/08/2025 17:53,12/08/2025 15:47,0.09 dias,0.05 dias,Atrasado,125.84,72.55
1882555,Vendedor - Nova Encomenda,1,-,-,2025-08-12 15:24:59,12/08/2025 15:24,12/08/2025 15:49,-,0.02 dias,-,-,-,-
1882555,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 15:49:02,12/08/2025 15:49,12/08/2025 17:23,12/08/2025 15:49,0.07 dias,0.05 dias,Atrasado,94.6,70.95
1882532,Vendedor - Nova Encomenda,1,-,-,2025-08-12 15:16:54,12/08/2025 15:16,12/08/2025 15:50,-,0.02 dias,-,-,-,-
1882532,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 15:50:11,12/08/2025 15:50,12/08/2025 18:01,12/08/2025 15:50,0.09 dias,0.05 dias,Atrasado,131.15,69.8
1882018,Vendedor - Nova Encomenda,1,-,-,2025-08-12 14:44:48,12/08/2025 14:44,12/08/2025 16:59,-,0.09 dias,-,-,-,-
1882018,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 16:59:01,12/08/2025 16:59,12/08/2025 17:59,12/08/2025 16:59,0.04 dias,0.0 dias,Atrasado,60.18,0.97
1881831,Vendedor - Nova Encomenda,1,-,-,2025-08-12 14:30:33,12/08/2025 14:30,12/08/2025 15:24,-,0.04 dias,-,-,-,-
1881572,Vendedor - Nova Encomenda,1,-,-,2025-08-12 13:54:05,12/08/2025 13:54,12/08/2025 16:38,-,0.11 dias,-,-,-,-
1881572,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 16:38:34,12/08/2025 16:38,12/08/2025 17:34,12/08/2025 16:38,0.04 dias,0.01 dias,Atrasado,55.8,21.42
1881286,Vendedor - Nova Encomenda,1,-,-,2025-08-12 13:03:05,12/08/2025 13:03,12/08/2025 15:25,-,0.1 dias,-,-,-,-
1881102,Vendedor - Nova Encomenda,1,-,-,2025-08-12 12:52:19,12/08/2025 12:52,12/08/2025 13:19,-,0.02 dias,-,-,-,-
1881102,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 13:19:14,12/08/2025 13:19,12/08/2025 16:11,12/08/2025 13:19,0.12 dias,0.12 dias,Atrasado,171.97,171.97
1880618,Vendedor - Nova Encomenda,1,-,-,2025-08-12 12:23:09,12/08/2025 12:23,12/08/2025 13:20,-,0.04 dias,-,-,-,-
1880618,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 13:20:08,12/08/2025 13:20,12/08/2025 14:20,12/08/2025 13:20,0.04 dias,0.04 dias,Atrasado,60.01,60.0
1880238,Vendedor - Nova Encomenda,1,-,-,2025-08-12 11:03:54,12/08/2025 11:03,12/08/2025 11:53,-,0.03 dias,-,-,-,-
1880238,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:53:46,12/08/2025 11:53,12/08/2025 17:48,12/08/2025 11:53,0.25 dias,0.21 dias,Atrasado,354.87,306.22
1880224,Vendedor - Nova Encomenda,1,-,-,2025-08-12 10:56:55,12/08/2025 10:56,12/08/2025 16:37,-,0.24 dias,-,-,-,-
1880224,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 16:37:44,12/08/2025 16:37,12/08/2025 17:57,12/08/2025 16:37,0.06 dias,0.02 dias,Atrasado,79.67,22.25
1880172,Vendedor - Nova Encomenda,1,-,-,2025-08-12 10:40:16,12/08/2025 10:40,12/08/2025 11:51,-,0.05 dias,-,-,-,-
1880172,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:51:17,12/08/2025 11:51,12/08/2025 17:35,12/08/2025 11:51,0.24 dias,0.21 dias,Atrasado,344.01,308.7
1880171,Vendedor - Nova Encomenda,1,-,-,2025-08-12 10:40:14,12/08/2025 10:40,12/08/2025 16:39,-,0.25 dias,-,-,-,-
1880145,Vendedor - Nova Encomenda,1,-,-,2025-08-12 10:25:29,12/08/2025 10:25,12/08/2025 11:48,-,0.06 dias,-,-,-,-
1880145,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:48:57,12/08/2025 11:48,12/08/2025 13:54,12/08/2025 11:48,0.09 dias,0.09 dias,Atrasado,125.43,125.42
1879966,Vendedor - Nova Encomenda,1,-,-,2025-08-12 09:54:07,12/08/2025 09:54,12/08/2025 11:42,-,0.08 dias,-,-,-,-
1879954,Vendedor - Nova Encomenda,1,-,-,2025-08-12 09:44:05,12/08/2025 09:44,12/08/2025 11:49,-,0.09 dias,-,-,-,-
1879954,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:49:43,12/08/2025 11:49,12/08/2025 18:24,12/08/2025 11:49,0.27 dias,0.22 dias,Atrasado,394.62,310.27
1879945,Vendedor - Nova Encomenda,1,-,-,2025-08-12 09:40:40,12/08/2025 09:40,12/08/2025 09:47,-,0.0 dias,-,-,-,-
1879945,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 09:47:26,12/08/2025 09:47,12/08/2025 10:19,12/08/2025 09:47,0.02 dias,0.02 dias,Atrasado,32.44,32.43
1879936,Vendedor - Nova Encomenda,1,-,-,2025-08-12 09:37:16,12/08/2025 09:37,12/08/2025 11:46,-,0.09 dias,-,-,-,-
1879918,Vendedor - Nova Encomenda,1,-,-,2025-08-12 09:29:54,12/08/2025 09:29,12/08/2025 12:15,-,0.11 dias,-,-,-,-
1879918,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 12:15:17,12/08/2025 12:15,12/08/2025 18:07,12/08/2025 12:15,0.24 dias,0.2 dias,Atrasado,351.94,284.7
1879909,Vendedor - Nova Encomenda,1,-,-,2025-08-12 09:25:10,12/08/2025 09:25,12/08/2025 15:26,-,0.25 dias,-,-,-,-
1879909,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 15:26:36,12/08/2025 15:26,12/08/2025 17:15,12/08/2025 15:26,0.08 dias,0.06 dias,Atrasado,108.47,93.38
1879683,Vendedor - Nova Encomenda,1,-,-,2025-08-11 22:12:44,11/08/2025 22:12,12/08/2025 12:16,-,0.59 dias,-,-,-,-
1879683,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 12:16:14,12/08/2025 12:16,12/08/2025 13:35,12/08/2025 12:16,0.06 dias,0.06 dias,Atrasado,79.54,79.53
1879570,Vendedor - Nova Encomenda,1,-,-,2025-08-11 18:22:33,11/08/2025 18:22,12/08/2025 11:50,-,0.73 dias,-,-,-,-
1879570,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:50:22,12/08/2025 11:50,12/08/2025 13:41,12/08/2025 11:50,0.08 dias,0.08 dias,Atrasado,110.86,110.85
1879562,Vendedor - Nova Encomenda,1,-,-,2025-08-11 18:16:53,11/08/2025 18:16,12/08/2025 11:45,-,0.73 dias,-,-,-,-
1879562,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:45:08,12/08/2025 11:45,12/08/2025 17:42,12/08/2025 11:45,0.25 dias,0.22 dias,Atrasado,357.07,314.85
1879560,Vendedor - Nova Encomenda,1,-,-,2025-08-11 18:16:08,11/08/2025 18:16,12/08/2025 11:43,-,0.73 dias,-,-,-,-
1879560,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:43:32,12/08/2025 11:43,12/08/2025 17:08,12/08/2025 11:43,0.23 dias,0.22 dias,Atrasado,324.9,316.45
1879558,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 18:30:40,11/08/2025 18:30,12/08/2025 18:25,11/08/2025 18:30,1.0 dias,0.38 dias,Atrasado,1434.65,540.0
1879515,Vendedor - Nova Encomenda,1,-,-,2025-08-11 17:36:52,11/08/2025 17:36,12/08/2025 11:47,-,0.76 dias,-,-,-,-
1879515,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:47:43,12/08/2025 11:47,12/08/2025 18:08,12/08/2025 11:47,0.26 dias,0.22 dias,Atrasado,381.25,312.27
1879472,Vendedor - Nova Encomenda,1,-,-,2025-08-11 17:18:41,11/08/2025 17:18,12/08/2025 11:46,-,0.77 dias,-,-,-,-
1879472,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-12 11:46:47,12/08/2025 11:46,12/08/2025 17:21,12/08/2025 11:46,0.23 dias,0.22 dias,Atrasado,335.17,313.2
1878209,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 16:10:35,11/08/2025 16:10,12/08/2025 12:23,11/08/2025 16:10,0.84 dias,0.22 dias,Atrasado,1213.07,313.07
1876389,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-11 12:14:33,11/08/2025 12:14,12/08/2025 18:06,11/08/2025 12:14,1.24 dias,0.57 dias,Atrasado,1791.61,825.43
1875438,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-09 10:35:20,09/08/2025 10:35,12/08/2025 17:31,09/08/2025 10:35,3.29 dias,1.39 dias,Atrasado,4736.62,2004.65
1875621,Vendedor - Nova Encomenda,1,-,-,2025-08-08 21:25:43,08/08/2025 21:25,-,-,-,-,-,-,-
1870389,Vendedor - Nova Encomenda,1,-,-,2025-08-05 18:39:07,05/08/2025 18:39,-,-,-,-,-,-,-
1884417,Vendedor - Nova Encomenda,1,-,-,2025-08-13 21:10:18,13/08/2025 21:10,-,-,-,-,-,-,-
1884328,Vendedor - Nova Encomenda,1,-,-,2025-08-13 18:49:04,13/08/2025 18:49,-,-,-,-,-,-,-
1884306,Vendedor - Nova Encomenda,1,-,-,2025-08-13 18:27:06,13/08/2025 18:27,-,-,-,-,-,-,-
1884282,Vendedor - Nova Encomenda,1,-,-,2025-08-13 18:03:01,13/08/2025 18:03,-,-,-,-,-,-,-
1884250,Vendedor - Nova Encomenda,1,-,-,2025-08-13 17:49:32,13/08/2025 17:49,-,-,-,-,-,-,-
1884243,Vendedor - Nova Encomenda,1,-,-,2025-08-13 17:45:14,13/08/2025 17:45,-,-,-,-,-,-,-
1884232,Vendedor - Nova Encomenda,1,-,-,2025-08-13 17:37:03,13/08/2025 17:37,-,-,-,-,-,-,-
1884226,Vendedor - Nova Encomenda,1,-,-,2025-08-13 17:31:39,13/08/2025 17:31,-,-,-,-,-,-,-
1884186,Vendedor - Nova Encomenda,1,-,-,2025-08-13 17:00:06,13/08/2025 17:00,-,-,-,-,-,-,-
1884136,Vendedor - Nova Encomenda,1,-,-,2025-08-13 16:34:27,13/08/2025 16:34,13/08/2025 19:54,-,0.14 dias,-,-,-,-
1884136,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 19:54:12,13/08/2025 19:54,-,-,-,-,-,-,-
1884059,Vendedor - Nova Encomenda,1,-,-,2025-08-13 15:52:56,13/08/2025 15:52,13/08/2025 16:36,-,0.03 dias,-,-,-,-
1884059,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:36:24,13/08/2025 16:36,13/08/2025 19:55,13/08/2025 16:36,0.14 dias,0.02 dias,Atrasado,199.39,23.58
1884059,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 19:55:48,13/08/2025 19:55,-,-,-,-,-,-,-
1884024,Vendedor - Nova Encomenda,1,-,-,2025-08-13 15:32:47,13/08/2025 15:32,13/08/2025 16:49,-,0.05 dias,-,-,-,-
1884024,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:49:21,13/08/2025 16:49,-,13/08/2025 16:49,-,-,-,-,-
1883981,Vendedor - Nova Encomenda,1,-,-,2025-08-13 15:17:57,13/08/2025 15:17,13/08/2025 16:05,-,0.03 dias,-,-,-,-
1883981,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:05:02,13/08/2025 16:05,13/08/2025 17:03,13/08/2025 16:05,0.04 dias,0.04 dias,Atrasado,58.83,54.95
1883981,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 17:03:52,13/08/2025 17:03,-,-,-,-,-,-,-
1883941,Vendedor - Nova Encomenda,1,-,-,2025-08-13 14:57:10,13/08/2025 14:57,13/08/2025 15:19,-,0.02 dias,-,-,-,-
1883941,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 15:19:15,13/08/2025 15:19,13/08/2025 16:34,13/08/2025 15:19,0.05 dias,0.05 dias,Atrasado,75.22,75.22
1883941,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 16:34:29,13/08/2025 16:34,-,-,-,-,-,-,-
1883925,Vendedor - Nova Encomenda,1,-,-,2025-08-13 14:44:38,13/08/2025 14:44,13/08/2025 16:04,-,0.06 dias,-,-,-,-
1883925,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:04:19,13/08/2025 16:04,13/08/2025 16:48,13/08/2025 16:04,0.03 dias,0.03 dias,Atrasado,44.0,43.98
1883925,Entregas Finalizadas Manaus,6,-,-,2025-08-13 16:48:19,13/08/2025 16:48,-,-,-,-,-,-,-
1883861,Vendedor - Nova Encomenda,1,-,-,2025-08-13 14:27:21,13/08/2025 14:27,-,-,-,-,-,-,-
1883855,Vendedor - Nova Encomenda,1,-,-,2025-08-13 14:24:36,13/08/2025 14:24,13/08/2025 16:03,-,0.07 dias,-,-,-,-
1883855,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:03:39,13/08/2025 16:03,13/08/2025 18:07,13/08/2025 16:03,0.09 dias,0.04 dias,Atrasado,123.62,56.33
1883855,Entregas Finalizadas Manaus,6,-,-,2025-08-13 18:07:16,13/08/2025 18:07,-,-,-,-,-,-,-
1883844,Vendedor - Nova Encomenda,1,-,-,2025-08-13 14:16:38,13/08/2025 14:16,13/08/2025 16:06,-,0.08 dias,-,-,-,-
1883844,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:06:59,13/08/2025 16:06,-,13/08/2025 16:06,-,-,-,-,-
1883836,Vendedor - Nova Encomenda,1,-,-,2025-08-13 14:12:48,13/08/2025 14:12,13/08/2025 16:06,-,0.08 dias,-,-,-,-
1883836,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:06:05,13/08/2025 16:06,-,13/08/2025 16:06,-,-,-,-,-
1883832,Vendedor - Nova Encomenda,1,-,-,2025-08-13 14:11:42,13/08/2025 14:11,13/08/2025 14:42,-,0.02 dias,-,-,-,-
1883832,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 14:42:13,13/08/2025 14:42,-,13/08/2025 14:42,-,-,-,-,-
1883792,Vendedor - Nova Encomenda,1,-,-,2025-08-13 13:49:31,13/08/2025 13:49,13/08/2025 15:59,-,0.09 dias,-,-,-,-
1883792,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 15:59:58,13/08/2025 15:59,-,13/08/2025 15:59,-,-,-,-,-
1883759,Vendedor - Nova Encomenda,1,-,-,2025-08-13 13:28:21,13/08/2025 13:28,13/08/2025 16:25,-,0.12 dias,-,-,-,-
1883759,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:25:22,13/08/2025 16:25,13/08/2025 16:53,13/08/2025 16:25,0.02 dias,0.02 dias,Atrasado,28.53,28.52
1883759,Entregas Finalizadas Manaus,6,-,-,2025-08-13 16:53:54,13/08/2025 16:53,-,-,-,-,-,-,-
1883687,Vendedor - Nova Encomenda,1,-,-,2025-08-13 12:35:27,13/08/2025 12:35,13/08/2025 13:45,-,0.05 dias,-,-,-,-
1883687,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 13:45:43,13/08/2025 13:45,-,13/08/2025 13:45,-,-,-,-,-
1883673,Vendedor - Nova Encomenda,1,-,-,2025-08-13 12:25:18,13/08/2025 12:25,13/08/2025 16:02,-,0.15 dias,-,-,-,-
1883673,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:02:52,13/08/2025 16:02,13/08/2025 17:06,13/08/2025 16:02,0.04 dias,0.04 dias,Atrasado,63.38,57.12
1883673,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 17:06:15,13/08/2025 17:06,-,-,-,-,-,-,-
1883569,Vendedor - Nova Encomenda,1,-,-,2025-08-13 11:17:56,13/08/2025 11:17,13/08/2025 17:32,-,0.26 dias,-,-,-,-
1883569,Entregas Finalizadas Manaus,6,-,-,2025-08-13 17:32:40,13/08/2025 17:32,-,-,-,-,-,-,-
1883487,Vendedor - Nova Encomenda,1,-,-,2025-08-13 10:47:37,13/08/2025 10:47,13/08/2025 15:58,-,0.22 dias,-,-,-,-
1883487,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 15:58:46,13/08/2025 15:58,13/08/2025 19:49,13/08/2025 15:58,0.16 dias,0.04 dias,Atrasado,230.89,61.22
1883487,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 19:49:39,13/08/2025 19:49,-,-,-,-,-,-,-
1883285,Vendedor - Nova Encomenda,1,-,-,2025-08-13 10:18:36,13/08/2025 10:18,13/08/2025 11:41,-,0.06 dias,-,-,-,-
1883285,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 11:41:54,13/08/2025 11:41,13/08/2025 14:21,13/08/2025 11:41,0.11 dias,0.11 dias,Atrasado,159.61,159.6
1883285,Entregas Finalizadas Manaus,6,-,-,2025-08-13 14:21:30,13/08/2025 14:21,-,-,-,-,-,-,-
1883268,Vendedor - Nova Encomenda,1,-,-,2025-08-13 10:11:18,13/08/2025 10:11,-,-,-,-,-,-,-
1883157,Vendedor - Nova Encomenda,1,-,-,2025-08-13 09:45:48,13/08/2025 09:45,13/08/2025 11:37,-,0.08 dias,-,-,-,-
1883157,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 11:37:15,13/08/2025 11:37,13/08/2025 20:38,13/08/2025 11:37,0.38 dias,0.22 dias,Atrasado,541.52,322.73
1883157,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 20:38:46,13/08/2025 20:38,-,-,-,-,-,-,-
1883019,Vendedor - Nova Encomenda,1,-,-,2025-08-13 08:35:26,13/08/2025 08:35,13/08/2025 19:52,-,0.47 dias,-,-,-,-
1883019,Entregas Finalizadas Fora de Manaus,8,-,-,2025-08-13 19:52:38,13/08/2025 19:52,-,-,-,-,-,-,-
1882886,Vendedor - Nova Encomenda,1,-,-,2025-08-12 18:43:28,12/08/2025 18:43,13/08/2025 16:00,-,0.89 dias,-,-,-,-
1882886,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 16:00:51,13/08/2025 16:00,-,13/08/2025 16:00,-,-,-,-,-
1882882,Vendedor - Nova Encomenda,1,-,-,2025-08-12 18:38:30,12/08/2025 18:38,-,-,-,-,-,-,-
1882878,Vendedor - Nova Encomenda,1,-,-,2025-08-12 18:34:56,12/08/2025 18:34,-,-,-,-,-,-,-
1882839,Vendedor - Nova Encomenda,1,-,-,2025-08-12 17:57:32,12/08/2025 17:57,13/08/2025 11:40,-,0.74 dias,-,-,-,-
1882839,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 11:40:49,13/08/2025 11:40,13/08/2025 13:11,13/08/2025 11:40,0.06 dias,0.06 dias,Atrasado,90.68,90.67
1882839,Entregas Finalizadas Manaus,6,-,-,2025-08-13 13:11:29,13/08/2025 13:11,-,-,-,-,-,-,-
1882824,Vendedor - Nova Encomenda,1,-,-,2025-08-12 17:51:53,12/08/2025 17:51,13/08/2025 11:39,-,0.74 dias,-,-,-,-
1882824,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 11:39:56,13/08/2025 11:39,-,13/08/2025 11:39,-,-,-,-,-
1882801,Vendedor - Nova Encomenda,1,-,-,2025-08-12 17:36:07,12/08/2025 17:36,13/08/2025 11:39,-,0.75 dias,-,-,-,-
1882801,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 11:39:10,13/08/2025 11:39,-,13/08/2025 11:39,-,-,-,-,-
1882778,Vendedor - Nova Encomenda,1,-,-,2025-08-12 17:12:25,12/08/2025 17:12,-,-,-,-,-,-,-
1882739,Vendedor - Nova Encomenda,1,-,-,2025-08-12 16:53:38,12/08/2025 16:53,13/08/2025 10:18,-,0.73 dias,-,-,-,-
1882739,Logística - Despacho da Encomenda,2,-,00:00 Horas,2025-08-13 10:18:55,13/08/2025 10:18,-,13/08/2025 10:18,-,-,-,-,-
1882618,Entregas Finalizadas Manaus,6,-,-,2025-08-12 16:57:23,12/08/2025 16:57,-,-,-,-,-,-,-
1882613,Vendedor - Nova Encomenda,1,-,-,2025-08-12 15:45:06,12/08/2025 15:45,-,-,-,-,-,-,-
1882580,Entregas Pendente - Retorno para Logística,4,-,-,2025-08-12 17:11:23,12/08/2025 17:11,13/08/2025 15:41,-,0.94 dias,-,-,-,-
1882580,Entregas Finalizadas Manaus,6,-,-,2025-08-13 15:41:56,13/08/2025 15:41,-,-,-,-,-,-,-
