ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1789932,Em preenchimento,-,-,23/06/2025 16:34,24/06/2025 10:29,-,0.75 dias,-,-,-,-
1789932,Concluído,atendimento@penetron.com.br,-,24/06/2025 10:29,-,-,-,-,-,-,-
1495023,Em preenchimento,-,-,04/02/2025 15:27,04/02/2025 16:07,-,0.03 dias,-,-,-,-
1495023,Concluído,atendimento@penetron.com.br,-,04/02/2025 16:07,-,-,-,-,-,-,-
1609722,Em preenchimento,-,-,02/04/2025 11:40,02/04/2025 11:41,-,0.0 dias,-,-,-,-
1609722,Concluído,-,-,02/04/2025 11:41,-,-,-,-,-,-,-
1626136,Em preenchimento,-,-,07/04/2025 10:02,07/04/2025 10:02,-,0.0 dias,-,-,-,-
1626136,Concluído,-,-,07/04/2025 10:02,-,-,-,-,-,-,-
1323039,Em preenchimento,-,-,19/11/2024 14:53,19/11/2024 14:55,-,0.0 dias,-,-,-,-
1323039,Concluído,-,-,19/11/2024 14:55,-,-,-,-,-,-,-
1798186,Em preenchimento,-,-,27/06/2025 09:44,27/06/2025 10:02,-,0.01 dias,-,-,-,-
1798186,Aguardando Atendimento,-,-,27/06/2025 10:02,27/06/2025 13:29,-,0.14 dias,-,-,-,-
1798186,Concluído,atendimento@penetron.com.br,-,27/06/2025 13:29,-,-,-,-,-,-,-
1462314,Em preenchimento,-,-,24/01/2025 09:26,24/01/2025 09:46,-,0.01 dias,-,-,-,-
1462314,Concluído,atendimento@penetron.com.br,-,24/01/2025 09:46,-,-,-,-,-,-,-
1323061,Em preenchimento,-,-,19/11/2024 15:02,20/11/2024 15:02,-,1.0 dias,-,-,-,-
1323061,Concluído,-,-,20/11/2024 15:02,-,-,-,-,-,-,-
1855546,Em preenchimento,-,-,24/07/2025 16:13,24/07/2025 16:17,-,0.0 dias,-,-,-,-
1855546,Concluído,atendimento@penetron.com.br,-,24/07/2025 16:17,-,-,-,-,-,-,-
1740861,Em preenchimento,-,-,28/05/2025 10:54,28/05/2025 10:56,-,0.0 dias,-,-,-,-
1740861,Aguardando Atendimento,-,-,28/05/2025 10:56,28/05/2025 11:24,-,0.02 dias,-,-,-,-
1740861,Concluído,atendimento@penetron.com.br,-,28/05/2025 11:24,-,-,-,-,-,-,-
1445956,Em preenchimento,-,-,20/01/2025 14:03,20/01/2025 14:07,-,0.0 dias,-,-,-,-
1445956,Concluído,-,-,20/01/2025 14:07,20/01/2025 16:12,-,0.09 dias,-,-,-,-
1445956,Aguardando Atendimento,atendimento@penetron.com.br,-,20/01/2025 16:12,20/01/2025 17:00,-,0.03 dias,-,-,-,-
1445956,Concluído,atendimento@penetron.com.br,-,20/01/2025 17:00,-,-,-,-,-,-,-
1855568,Em preenchimento,-,-,24/07/2025 16:20,25/07/2025 07:32,-,0.63 dias,-,-,-,-
1855568,Concluído,atendimento@penetron.com.br,-,25/07/2025 07:32,-,-,-,-,-,-,-
1503317,Em preenchimento,-,-,11/02/2025 11:01,11/02/2025 11:02,-,0.0 dias,-,-,-,-
1503317,Aguardando Atendimento,-,-,11/02/2025 11:02,11/02/2025 11:17,-,0.01 dias,-,-,-,-
1503317,Concluído,atendimento@penetron.com.br,-,11/02/2025 11:17,-,-,-,-,-,-,-
1282139,Em preenchimento,-,-,28/10/2024 09:39,28/10/2024 09:41,-,0.0 dias,-,-,-,-
1282139,ChatGPT Respondendo,-,-,28/10/2024 09:41,31/10/2024 14:11,-,3.19 dias,-,-,-,-
1282139,Concluído,comercial@penetron.com.br,-,31/10/2024 14:11,-,-,-,-,-,-,-
1372254,Em preenchimento,-,-,16/12/2024 15:18,17/12/2024 15:19,-,1.0 dias,-,-,-,-
1372254,Concluído,-,-,17/12/2024 15:19,-,-,-,-,-,-,-
1388645,Em preenchimento,-,-,24/12/2024 11:30,24/12/2024 11:31,-,0.0 dias,-,-,-,-
1388645,Concluído,-,-,24/12/2024 11:31,-,-,-,-,-,-,-
1323110,Em preenchimento,-,-,19/11/2024 15:21,20/11/2024 15:21,-,1.0 dias,-,-,-,-
1323110,Concluído,-,-,20/11/2024 15:21,-,-,-,-,-,-,-
1503339,Em preenchimento,-,-,11/02/2025 11:15,11/02/2025 14:21,-,0.13 dias,-,-,-,-
1503339,Concluído,atendimento@penetron.com.br,-,11/02/2025 14:21,-,-,-,-,-,-,-
1282163,Em preenchimento,-,-,28/10/2024 09:57,28/10/2024 09:58,-,0.0 dias,-,-,-,-
1282163,ChatGPT Respondendo,-,-,28/10/2024 09:58,31/10/2024 14:12,-,3.18 dias,-,-,-,-
1282163,Concluído,comercial@penetron.com.br,-,31/10/2024 14:12,-,-,-,-,-,-,-
1462414,Em preenchimento,-,-,24/01/2025 09:35,24/01/2025 10:05,-,0.02 dias,-,-,-,-
1462414,Concluído,atendimento@penetron.com.br,-,24/01/2025 10:05,-,-,-,-,-,-,-
1282192,Em preenchimento,-,-,28/10/2024 10:11,28/10/2024 10:12,-,0.0 dias,-,-,-,-
1282192,ChatGPT Respondendo,-,-,28/10/2024 10:12,31/10/2024 14:13,-,3.17 dias,-,-,-,-
1282192,Concluído,comercial@penetron.com.br,-,31/10/2024 14:13,-,-,-,-,-,-,-
1372305,Em preenchimento,-,-,16/12/2024 15:43,17/12/2024 15:43,-,1.0 dias,-,-,-,-
1372305,Concluído,-,-,17/12/2024 15:43,-,-,-,-,-,-,-
1839254,Em preenchimento,-,-,17/07/2025 14:08,17/07/2025 14:09,-,0.0 dias,-,-,-,-
1839254,Aguardando Atendimento,-,-,17/07/2025 14:09,17/07/2025 15:37,-,0.06 dias,-,-,-,-
1839254,Concluído,atendimento@penetron.com.br,-,17/07/2025 15:37,-,-,-,-,-,-,-
1740955,Em preenchimento,-,-,28/05/2025 11:33,28/05/2025 12:39,-,0.05 dias,-,-,-,-
1740955,Concluído,atendimento@penetron.com.br,-,28/05/2025 12:39,-,-,-,-,-,-,-
1339549,Em preenchimento,-,-,26/11/2024 10:53,27/11/2024 10:54,-,1.0 dias,-,-,-,-
1339549,Concluído,-,-,27/11/2024 10:54,-,-,-,-,-,-,-
1757346,Em preenchimento,-,-,05/06/2025 13:09,05/06/2025 13:10,-,0.0 dias,-,-,-,-
1757346,Concluído,-,-,05/06/2025 13:10,-,-,-,-,-,-,-
1413287,Em preenchimento,-,-,07/01/2025 14:23,08/01/2025 14:24,-,1.0 dias,-,-,-,-
1413287,Concluído,-,-,08/01/2025 14:24,-,-,-,-,-,-,-
1724589,Em preenchimento,-,-,20/05/2025 08:26,20/05/2025 08:31,-,0.0 dias,-,-,-,-
1724589,Concluído,-,-,20/05/2025 08:31,-,-,-,-,-,-,-
1724590,Em preenchimento,-,-,20/05/2025 08:27,20/05/2025 09:36,-,0.05 dias,-,-,-,-
1724590,Concluído,atendimento@penetron.com.br,-,20/05/2025 09:36,-,-,-,-,-,-,-
1724596,Em preenchimento,-,-,20/05/2025 08:31,20/05/2025 08:33,-,0.0 dias,-,-,-,-
1724596,Concluído,-,-,20/05/2025 08:33,-,-,-,-,-,-,-
1339593,Em preenchimento,-,-,26/11/2024 11:17,26/11/2024 11:21,-,0.0 dias,-,-,-,-
1339593,Aguardando Atendimento,-,-,26/11/2024 11:21,26/11/2024 12:08,-,0.03 dias,-,-,-,-
1339593,Concluído,comercial@penetron.com.br,-,26/11/2024 12:08,-,-,-,-,-,-,-
1454294,Em preenchimento,-,-,22/01/2025 10:32,22/01/2025 11:14,-,0.03 dias,-,-,-,-
1454294,Concluído,atendimento@penetron.com.br,-,22/01/2025 11:14,-,-,-,-,-,-,-
1741015,Em preenchimento,-,-,28/05/2025 11:56,28/05/2025 13:13,-,0.05 dias,-,-,-,-
1741015,Concluído,atendimento@penetron.com.br,-,28/05/2025 13:13,-,-,-,-,-,-,-
1863898,Em preenchimento,-,-,30/07/2025 15:48,30/07/2025 15:49,-,0.0 dias,-,-,-,-
1863898,Aguardando Atendimento,-,-,30/07/2025 15:49,31/07/2025 08:52,-,0.71 dias,-,-,-,-
1863898,Concluído,atendimento@penetron.com.br,-,31/07/2025 08:52,-,-,-,-,-,-,-
1798364,Em preenchimento,-,-,27/06/2025 10:35,27/06/2025 13:14,-,0.11 dias,-,-,-,-
1798364,Concluído,atendimento@penetron.com.br,-,27/06/2025 13:14,-,-,-,-,-,-,-
1323249,Em preenchimento,-,-,19/11/2024 16:18,20/11/2024 16:18,-,1.0 dias,-,-,-,-
1323249,Concluído,-,-,20/11/2024 16:18,-,-,-,-,-,-,-
1831162,Em preenchimento,-,-,14/07/2025 16:19,15/07/2025 07:15,-,0.62 dias,-,-,-,-
1831162,Concluído,atendimento@penetron.com.br,-,15/07/2025 07:15,-,-,-,-,-,-,-
1446143,Em preenchimento,-,-,20/01/2025 14:23,20/01/2025 16:10,-,0.07 dias,-,-,-,-
1446143,Concluído,atendimento@penetron.com.br,-,20/01/2025 16:10,-,-,-,-,-,-,-
1339662,Em preenchimento,-,-,26/11/2024 11:52,26/11/2024 12:00,-,0.01 dias,-,-,-,-
1339662,Aguardando Atendimento,-,-,26/11/2024 12:00,26/11/2024 13:47,-,0.07 dias,-,-,-,-
1339662,Concluído,comercial@penetron.com.br,-,26/11/2024 13:47,-,-,-,-,-,-,-
1577234,Em preenchimento,-,-,21/03/2025 09:26,21/03/2025 09:27,-,0.0 dias,-,-,-,-
1577234,Concluído,-,-,21/03/2025 09:27,-,-,-,-,-,-,-
1544466,Em preenchimento,-,-,06/03/2025 10:34,06/03/2025 10:56,-,0.01 dias,-,-,-,-
1544466,Concluído,atendimento@penetron.com.br,-,06/03/2025 10:56,-,-,-,-,-,-,-
1708309,Em preenchimento,-,-,08/05/2025 13:00,08/05/2025 13:01,-,0.0 dias,-,-,-,-
1708309,Concluído,-,-,08/05/2025 13:01,-,-,-,-,-,-,-
1708317,Em preenchimento,-,-,08/05/2025 13:02,08/05/2025 13:03,-,0.0 dias,-,-,-,-
1708317,Aguardando Atendimento,-,-,08/05/2025 13:03,08/05/2025 13:21,-,0.01 dias,-,-,-,-
1708317,Concluído,atendimento@penetron.com.br,-,08/05/2025 13:21,-,-,-,-,-,-,-
1642784,Em preenchimento,-,-,11/04/2025 13:25,11/04/2025 13:27,-,0.0 dias,-,-,-,-
1642784,Concluído,-,-,11/04/2025 13:27,-,-,-,-,-,-,-
1741092,Em preenchimento,-,-,28/05/2025 12:35,28/05/2025 12:37,-,0.0 dias,-,-,-,-
1741092,Concluído,-,-,28/05/2025 12:37,-,-,-,-,-,-,-
1724708,Em preenchimento,-,-,20/05/2025 09:42,20/05/2025 13:40,-,0.17 dias,-,-,-,-
1724708,Concluído,atendimento@penetron.com.br,-,20/05/2025 13:40,-,-,-,-,-,-,-
1315114,Em preenchimento,-,-,14/11/2024 13:49,14/11/2024 13:50,-,0.0 dias,-,-,-,-
1315114,Aguardando Atendimento,-,-,14/11/2024 13:50,18/11/2024 11:47,-,3.91 dias,-,-,-,-
1315114,Concluído,comercial@penetron.com.br,-,18/11/2024 11:47,-,-,-,-,-,-,-
1757483,Em preenchimento,-,-,05/06/2025 13:39,05/06/2025 15:22,-,0.07 dias,-,-,-,-
1757483,Concluído,atendimento@penetron.com.br,-,05/06/2025 15:22,-,-,-,-,-,-,-
1306937,Em preenchimento,-,-,11/11/2024 17:32,11/11/2024 17:33,-,0.0 dias,-,-,-,-
1306937,Concluído,-,-,11/11/2024 17:33,-,-,-,-,-,-,-
1863995,Em preenchimento,-,-,30/07/2025 16:46,31/07/2025 08:52,-,0.67 dias,-,-,-,-
1863995,Concluído,atendimento@penetron.com.br,-,31/07/2025 08:52,-,-,-,-,-,-,-
1364283,Em preenchimento,-,-,10/12/2024 14:42,10/12/2024 14:44,-,0.0 dias,-,-,-,-
1364283,Aguardando Atendimento,-,-,10/12/2024 14:44,10/12/2024 16:52,-,0.09 dias,-,-,-,-
1364283,Concluído,comercial@penetron.com.br,-,10/12/2024 16:52,-,-,-,-,-,-,-
1642813,Em preenchimento,-,-,11/04/2025 13:41,11/04/2025 13:42,-,0.0 dias,-,-,-,-
1642813,Concluído,-,-,11/04/2025 13:42,-,-,-,-,-,-,-
1708350,Em preenchimento,-,-,08/05/2025 13:24,08/05/2025 13:26,-,0.0 dias,-,-,-,-
1708350,Concluído,-,-,08/05/2025 13:26,-,-,-,-,-,-,-
1814849,Em preenchimento,-,-,03/07/2025 12:54,03/07/2025 12:58,-,0.0 dias,-,-,-,-
1814849,Aguardando Atendimento,-,-,03/07/2025 12:58,03/07/2025 14:43,-,0.07 dias,-,-,-,-
1814849,Concluído,atendimento@penetron.com.br,-,03/07/2025 14:43,-,-,-,-,-,-,-
1413443,Em preenchimento,-,-,07/01/2025 15:49,08/01/2025 15:49,-,1.0 dias,-,-,-,-
1413443,Concluído,-,-,08/01/2025 15:49,-,-,-,-,-,-,-
1732934,Em preenchimento,-,-,22/05/2025 08:57,22/05/2025 09:11,-,0.01 dias,-,-,-,-
1732934,Concluído,-,-,22/05/2025 09:11,-,-,-,-,-,-,-
1765706,Em preenchimento,-,-,10/06/2025 08:08,10/06/2025 09:41,-,0.06 dias,-,-,-,-
1765706,Concluído,atendimento@penetron.com.br,-,10/06/2025 09:41,-,-,-,-,-,-,-
1651025,Em preenchimento,-,-,15/04/2025 07:15,15/04/2025 07:17,-,0.0 dias,-,-,-,-
1651025,Concluído,-,-,15/04/2025 07:17,-,-,-,-,-,-,-
1651026,Em preenchimento,-,-,15/04/2025 07:17,15/04/2025 07:30,-,0.01 dias,-,-,-,-
1651026,Concluído,-,-,15/04/2025 07:30,-,-,-,-,-,-,-
1364312,Em preenchimento,-,-,10/12/2024 15:00,10/12/2024 15:01,-,0.0 dias,-,-,-,-
1364312,Concluído,-,-,10/12/2024 15:01,-,-,-,-,-,-,-
1282394,Em preenchimento,-,-,28/10/2024 10:49,28/10/2024 10:49,-,0.0 dias,-,-,-,-
1282394,ChatGPT Respondendo,-,-,28/10/2024 10:49,29/10/2024 21:58,-,1.46 dias,-,-,-,-
1282394,ChatGPT Finalizado,carlos@zapform.com.br,-,29/10/2024 21:58,29/10/2024 22:14,-,0.01 dias,-,-,-,-
1282394,Em preenchimento,admin,-,29/10/2024 22:14,29/10/2024 22:15,-,0.0 dias,-,-,-,-
1282394,ChatGPT Finalizado,-,-,29/10/2024 22:15,29/10/2024 22:29,-,0.01 dias,-,-,-,-
1282394,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1544542,Em preenchimento,-,-,06/03/2025 11:03,06/03/2025 11:03,-,0.0 dias,-,-,-,-
1544542,Aguardando Atendimento,-,-,06/03/2025 11:03,06/03/2025 11:11,-,0.01 dias,-,-,-,-
1544542,Concluído,atendimento@penetron.com.br,-,06/03/2025 11:11,-,-,-,-,-,-,-
1364319,Em preenchimento,-,-,10/12/2024 15:03,10/12/2024 15:07,-,0.0 dias,-,-,-,-
1364319,Concluído,-,-,10/12/2024 15:07,-,-,-,-,-,-,-
1462632,Em preenchimento,-,-,24/01/2025 09:47,24/01/2025 09:50,-,0.0 dias,-,-,-,-
1462632,Concluído,atendimento@penetron.com.br,-,24/01/2025 09:50,-,-,-,-,-,-,-
1765748,Em preenchimento,-,-,10/06/2025 08:59,10/06/2025 09:01,-,0.0 dias,-,-,-,-
1765748,Aguardando Atendimento,-,-,10/06/2025 09:01,10/06/2025 10:04,-,0.04 dias,-,-,-,-
1765748,Concluído,atendimento@penetron.com.br,-,10/06/2025 10:04,-,-,-,-,-,-,-
1741174,Em preenchimento,-,-,28/05/2025 13:16,28/05/2025 13:51,-,0.02 dias,-,-,-,-
1741174,Concluído,atendimento@penetron.com.br,-,28/05/2025 13:51,-,-,-,-,-,-,-
1438100,Em preenchimento,-,-,17/01/2025 09:59,17/01/2025 09:59,-,0.0 dias,-,-,-,-
1438100,Aguardando Atendimento,-,-,17/01/2025 09:59,17/01/2025 10:07,-,0.01 dias,-,-,-,-
1438100,Concluído,atendimento@penetron.com.br,-,17/01/2025 10:07,-,-,-,-,-,-,-
1814939,Em preenchimento,-,-,03/07/2025 13:51,03/07/2025 15:11,-,0.06 dias,-,-,-,-
1814939,Concluído,atendimento@penetron.com.br,-,03/07/2025 15:11,-,-,-,-,-,-,-
1733020,Em preenchimento,-,-,22/05/2025 09:47,22/05/2025 09:47,-,0.0 dias,-,-,-,-
1733020,Aguardando Atendimento,-,-,22/05/2025 09:47,22/05/2025 10:04,-,0.01 dias,-,-,-,-
1733020,Concluído,atendimento@penetron.com.br,-,22/05/2025 10:04,-,-,-,-,-,-,-
1733019,Em preenchimento,-,-,22/05/2025 09:46,22/05/2025 09:47,-,0.0 dias,-,-,-,-
1733019,Concluído,-,-,22/05/2025 09:47,-,-,-,-,-,-,-
1339804,Em preenchimento,-,-,26/11/2024 13:02,26/11/2024 13:10,-,0.01 dias,-,-,-,-
1339804,Aguardando Atendimento,-,-,26/11/2024 13:10,26/11/2024 16:17,-,0.13 dias,-,-,-,-
1339804,Concluído,comercial@penetron.com.br,-,26/11/2024 16:17,-,-,-,-,-,-,-
1798559,Em preenchimento,-,-,27/06/2025 11:45,27/06/2025 13:14,-,0.06 dias,-,-,-,-
1798559,Concluído,atendimento@penetron.com.br,-,27/06/2025 13:14,-,-,-,-,-,-,-
1520032,Em preenchimento,-,-,20/02/2025 16:55,21/02/2025 07:14,-,0.6 dias,-,-,-,-
1520032,Concluído,atendimento@penetron.com.br,-,21/02/2025 07:14,-,-,-,-,-,-,-
1683881,Em preenchimento,-,-,29/04/2025 09:58,29/04/2025 10:00,-,0.0 dias,-,-,-,-
1683881,Concluído,-,-,29/04/2025 10:00,-,-,-,-,-,-,-
1642921,Em preenchimento,-,-,11/04/2025 14:40,11/04/2025 15:51,-,0.05 dias,-,-,-,-
1642921,Concluído,atendimento@penetron.com.br,-,11/04/2025 15:51,-,-,-,-,-,-,-
1364399,Em preenchimento,-,-,10/12/2024 15:49,11/12/2024 15:49,-,1.0 dias,-,-,-,-
1364399,Concluído,-,-,11/12/2024 15:49,-,-,-,-,-,-,-
1552816,Em preenchimento,-,-,11/03/2025 17:56,12/03/2025 10:59,-,0.71 dias,-,-,-,-
1552816,Concluído,atendimento@penetron.com.br,-,12/03/2025 10:59,-,-,-,-,-,-,-
1413558,Em preenchimento,-,-,07/01/2025 16:51,08/01/2025 16:51,-,1.0 dias,-,-,-,-
1413558,Concluído,-,-,08/01/2025 16:51,-,-,-,-,-,-,-
1733049,Em preenchimento,-,-,22/05/2025 10:07,22/05/2025 11:15,-,0.05 dias,-,-,-,-
1733049,Concluído,atendimento@penetron.com.br,-,22/05/2025 11:15,-,-,-,-,-,-,-
1503673,Em preenchimento,-,-,11/02/2025 14:06,11/02/2025 14:08,-,0.0 dias,-,-,-,-
1503673,Aguardando Atendimento,-,-,11/02/2025 14:08,11/02/2025 15:22,-,0.05 dias,-,-,-,-
1503673,Concluído,atendimento@penetron.com.br,-,11/02/2025 15:22,-,-,-,-,-,-,-
1413562,Em preenchimento,-,-,07/01/2025 16:53,07/01/2025 16:54,-,0.0 dias,-,-,-,-
1413562,Aguardando Atendimento,-,-,07/01/2025 16:54,08/01/2025 11:37,-,0.78 dias,-,-,-,-
1413562,Concluído,comercial@penetron.com.br,-,08/01/2025 11:37,-,-,-,-,-,-,-
1421756,Em preenchimento,-,-,13/01/2025 09:02,13/01/2025 10:44,-,0.07 dias,-,-,-,-
1421756,Aguardando Atendimento,atendimento@penetron.com.br,-,13/01/2025 10:44,13/01/2025 11:11,-,0.02 dias,-,-,-,-
1421756,Concluído,atendimento@penetron.com.br,-,13/01/2025 11:11,-,-,-,-,-,-,-
1577410,Em preenchimento,-,-,21/03/2025 10:30,21/03/2025 11:15,-,0.03 dias,-,-,-,-
1577410,Concluído,atendimento@penetron.com.br,-,21/03/2025 11:15,-,-,-,-,-,-,-
1724867,Em preenchimento,-,-,20/05/2025 10:22,20/05/2025 13:42,-,0.14 dias,-,-,-,-
1724867,Concluído,atendimento@penetron.com.br,-,20/05/2025 13:42,-,-,-,-,-,-,-
1823172,Em preenchimento,-,-,10/07/2025 07:32,10/07/2025 07:33,-,0.0 dias,-,-,-,-
1823172,Aguardando Atendimento,-,-,10/07/2025 07:33,10/07/2025 10:37,-,0.13 dias,-,-,-,-
1823172,Concluído,atendimento@penetron.com.br,-,10/07/2025 10:37,-,-,-,-,-,-,-
1339847,Em preenchimento,-,-,26/11/2024 13:48,27/11/2024 13:48,-,1.0 dias,-,-,-,-
1339847,Concluído,-,-,27/11/2024 13:48,-,-,-,-,-,-,-
1339857,Em preenchimento,-,-,26/11/2024 13:54,27/11/2024 13:54,-,1.0 dias,-,-,-,-
1339857,Concluído,-,-,27/11/2024 13:54,-,-,-,-,-,-,-
1544672,Em preenchimento,-,-,06/03/2025 11:29,06/03/2025 12:48,-,0.06 dias,-,-,-,-
1544672,Concluído,atendimento@penetron.com.br,-,06/03/2025 12:48,-,-,-,-,-,-,-
1438180,Em preenchimento,-,-,17/01/2025 10:14,17/01/2025 12:46,-,0.11 dias,-,-,-,-
1438180,Concluído,atendimento@penetron.com.br,-,17/01/2025 12:46,-,-,-,-,-,-,-
1667574,Em preenchimento,-,-,23/04/2025 13:01,23/04/2025 13:02,-,0.0 dias,-,-,-,-
1667574,Aguardando Atendimento,-,-,23/04/2025 13:02,23/04/2025 14:05,-,0.04 dias,-,-,-,-
1667574,Concluído,atendimento@penetron.com.br,-,23/04/2025 14:05,-,-,-,-,-,-,-
1798647,Em preenchimento,-,-,27/06/2025 12:29,27/06/2025 12:33,-,0.0 dias,-,-,-,-
1798647,Concluído,-,-,27/06/2025 12:33,-,-,-,-,-,-,-
1503750,Em preenchimento,-,-,11/02/2025 14:36,11/02/2025 16:32,-,0.08 dias,-,-,-,-
1503750,Concluído,atendimento@penetron.com.br,-,11/02/2025 16:32,-,-,-,-,-,-,-
1282585,Em preenchimento,-,-,28/10/2024 11:22,29/10/2024 11:38,-,1.01 dias,-,-,-,-
1282585,ChatGPT Finalizado,-,-,29/10/2024 11:38,29/10/2024 22:29,-,0.45 dias,-,-,-,-
1282585,Concluído,admin,-,29/10/2024 22:29,-,-,-,-,-,-,-
1700378,Em preenchimento,-,-,05/05/2025 15:12,05/05/2025 15:29,-,0.01 dias,-,-,-,-
1700378,Concluído,atendimento@penetron.com.br,-,05/05/2025 15:29,-,-,-,-,-,-,-
1716764,Em preenchimento,-,-,14/05/2025 09:50,14/05/2025 09:52,-,0.0 dias,-,-,-,-
1716764,Concluído,-,-,14/05/2025 09:52,-,-,-,-,-,-,-
1716768,Em preenchimento,-,-,14/05/2025 09:52,14/05/2025 09:54,-,0.0 dias,-,-,-,-
1716768,Concluído,-,-,14/05/2025 09:54,-,-,-,-,-,-,-
1503777,Em preenchimento,-,-,11/02/2025 14:58,11/02/2025 14:59,-,0.0 dias,-,-,-,-
1503777,Concluído,-,-,11/02/2025 14:59,-,-,-,-,-,-,-
1503780,Em preenchimento,-,-,11/02/2025 15:00,11/02/2025 16:24,-,0.06 dias,-,-,-,-
1503780,Concluído,atendimento@penetron.com.br,-,11/02/2025 16:24,-,-,-,-,-,-,-
1700389,Em preenchimento,-,-,05/05/2025 15:16,05/05/2025 15:19,-,0.0 dias,-,-,-,-
1700389,Aguardando Atendimento,-,-,05/05/2025 15:19,05/05/2025 15:39,-,0.01 dias,-,-,-,-
1700389,Concluído,atendimento@penetron.com.br,-,05/05/2025 15:39,-,-,-,-,-,-,-
1839655,Em preenchimento,-,-,17/07/2025 14:42,17/07/2025 15:38,-,0.04 dias,-,-,-,-
1839655,Concluído,atendimento@penetron.com.br,-,17/07/2025 15:38,-,-,-,-,-,-,-
1847849,Em preenchimento,-,-,21/07/2025 13:42,21/07/2025 16:55,-,0.13 dias,-,-,-,-
1847849,Concluído,atendimento@penetron.com.br,-,21/07/2025 16:55,-,-,-,-,-,-,-
1364524,Em preenchimento,-,-,10/12/2024 16:47,10/12/2024 16:47,-,0.0 dias,-,-,-,-
1364524,Concluído,-,-,10/12/2024 16:47,-,-,-,-,-,-,-
1692208,Em preenchimento,-,-,01/05/2025 13:26,01/05/2025 13:28,-,0.0 dias,-,-,-,-
1692208,Concluído,-,-,01/05/2025 13:28,-,-,-,-,-,-,-
1471034,Em preenchimento,-,-,27/01/2025 13:07,27/01/2025 14:10,-,0.04 dias,-,-,-,-
1471034,Concluído,atendimento@penetron.com.br,-,27/01/2025 14:10,-,-,-,-,-,-,-
1471041,Em preenchimento,-,-,27/01/2025 13:10,27/01/2025 13:22,-,0.01 dias,-,-,-,-
1471041,Concluído,atendimento@penetron.com.br,-,27/01/2025 13:22,-,-,-,-,-,-,-
1364547,Em preenchimento,-,-,10/12/2024 16:54,11/12/2024 16:54,-,1.0 dias,-,-,-,-
1364547,Concluído,-,-,11/12/2024 16:54,-,-,-,-,-,-,-
1765965,Em preenchimento,-,-,10/06/2025 10:01,10/06/2025 11:08,-,0.05 dias,-,-,-,-
1765965,Concluído,atendimento@penetron.com.br,-,10/06/2025 11:08,-,-,-,-,-,-,-
1847889,Em preenchimento,-,-,21/07/2025 13:58,21/07/2025 13:59,-,0.0 dias,-,-,-,-
1847889,Aguardando Atendimento,-,-,21/07/2025 13:59,21/07/2025 16:54,-,0.12 dias,-,-,-,-
1847889,Concluído,atendimento@penetron.com.br,-,21/07/2025 16:54,-,-,-,-,-,-,-
1577554,Em preenchimento,-,-,21/03/2025 11:49,21/03/2025 14:19,-,0.1 dias,-,-,-,-
1577554,Concluído,atendimento@penetron.com.br,-,21/03/2025 14:19,-,-,-,-,-,-,-
1299042,Em preenchimento,-,-,07/11/2024 15:42,08/11/2024 15:42,-,1.0 dias,-,-,-,-
1299042,Concluído,-,-,08/11/2024 15:42,-,-,-,-,-,-,-
1348195,Em preenchimento,-,-,02/12/2024 13:26,02/12/2024 13:28,-,0.0 dias,-,-,-,-
1348195,Concluído,-,-,02/12/2024 13:28,-,-,-,-,-,-,-
1348209,Em preenchimento,-,-,02/12/2024 13:31,03/12/2024 13:31,-,1.0 dias,-,-,-,-
1348209,Concluído,-,-,03/12/2024 13:31,-,-,-,-,-,-,-
1618550,Em preenchimento,-,-,04/04/2025 11:48,04/04/2025 14:52,-,0.13 dias,-,-,-,-
1618550,Concluído,atendimento@penetron.com.br,-,04/04/2025 14:52,-,-,-,-,-,-,-
1544824,Em preenchimento,-,-,06/03/2025 13:03,06/03/2025 16:26,-,0.14 dias,-,-,-,-
1544824,Concluído,atendimento@penetron.com.br,-,06/03/2025 16:26,-,-,-,-,-,-,-
1798782,Em preenchimento,-,-,27/06/2025 13:35,27/06/2025 13:36,-,0.0 dias,-,-,-,-
1798782,Concluído,-,-,27/06/2025 13:36,-,-,-,-,-,-,-
1757831,Em preenchimento,-,-,05/06/2025 14:52,05/06/2025 14:54,-,0.0 dias,-,-,-,-
1757831,Aguardando Atendimento,-,-,05/06/2025 14:54,05/06/2025 15:42,-,0.03 dias,-,-,-,-
1757831,Concluído,atendimento@penetron.com.br,-,05/06/2025 15:42,-,-,-,-,-,-,-
1733256,Em preenchimento,-,-,22/05/2025 11:57,22/05/2025 15:23,-,0.14 dias,-,-,-,-
1733256,Concluído,atendimento@penetron.com.br,-,22/05/2025 15:23,-,-,-,-,-,-,-
1790628,Em preenchimento,-,-,24/06/2025 10:36,24/06/2025 10:41,-,0.0 dias,-,-,-,-
1790628,Concluído,atendimento@penetron.com.br,-,24/06/2025 10:41,-,-,-,-,-,-,-
1512100,Em preenchimento,-,-,17/02/2025 13:38,17/02/2025 14:04,-,0.02 dias,-,-,-,-
1512100,Concluído,atendimento@penetron.com.br,-,17/02/2025 14:04,-,-,-,-,-,-,-
