ID da Ordem,Etapa,Modificado por,SLA,Data Início Execução,Data Final Execução,Prazo Máximo,Duração Total,Duração Útil,Status SLA,Excedido Total (min),Excedido Útil (min)
1275150,Cancelamento em Andamento,carlos@zapform.com.br,-,22/10/2024 03:01,25/01/2025 11:30,-,95.35 dias,-,-,-,-
1275150,Implantação,thais.roberta@nava.com.br,-,25/01/2025 11:30,01/03/2025 17:42,-,35.26 dias,-,-,-,-
1275150,Encerrados (Ativos e Cancelados),michel.vieira@nava.com.br,-,01/03/2025 17:42,-,-,-,-,-,-,-
1369418,Viabilidade,-,-,13/12/2024 10:14,13/12/2024 15:00,-,0.2 dias,-,-,-,-
1369418,Comercial,fabiano.uoya@nava.com.br,-,13/12/2024 15:00,02/04/2025 11:24,-,109.85 dias,-,-,-,-
1369418,Solicitação de Contratação,luana.leites@nava.com.br,-,02/04/2025 11:24,09/04/2025 15:15,-,7.16 dias,-,-,-,-
1369418,Suprimentos,fabiano.uoya@nava.com.br,-,09/04/2025 15:15,15/04/2025 23:57,-,6.36 dias,-,-,-,-
1369418,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 23:57,22/04/2025 12:44,-,6.53 dias,-,-,-,-
1369418,Suprimentos,fabiano.uoya@nava.com.br,-,22/04/2025 12:44,13/05/2025 15:51,-,21.13 dias,-,-,-,-
1369418,Implantação,celiene.pinho@nava.com.br,-,13/05/2025 15:51,04/06/2025 11:51,-,21.83 dias,-,-,-,-
1369418,Pendência do Cliente,michel.vieira@nava.com.br,-,04/06/2025 11:51,09/06/2025 14:11,-,5.1 dias,-,-,-,-
1369418,Implantação,michel.vieira@nava.com.br,-,09/06/2025 14:11,16/06/2025 15:58,-,7.07 dias,-,-,-,-
1369418,Encerrados (Ativos e Cancelados),michel.vieira@nava.com.br,-,16/06/2025 15:58,-,-,-,-,-,-,-
1336825,Viabilidade,-,-,25/11/2024 10:34,25/11/2024 10:34,-,0.0 dias,-,-,-,-
1336825,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 10:34,03/02/2025 11:11,-,70.03 dias,-,-,-,-
1336825,Implantação,celiene.pinho@nava.com.br,-,03/02/2025 11:11,01/03/2025 17:09,-,26.25 dias,-,-,-,-
1336825,Encerrados (Ativos e Cancelados),michel.vieira@nava.com.br,-,01/03/2025 17:09,-,-,-,-,-,-,-
1533473,Viabilidade,-,-,28/02/2025 16:18,28/02/2025 16:18,-,0.0 dias,-,-,-,-
1533473,Comercial,admin-ale,-,28/02/2025 16:18,28/02/2025 16:20,-,0.0 dias,-,-,-,-
1533473,Solicitação de Contratação,admin-ale,-,28/02/2025 16:20,28/02/2025 16:20,-,0.0 dias,-,-,-,-
1533473,Suprimentos,admin-ale,-,28/02/2025 16:20,28/02/2025 16:21,-,0.0 dias,-,-,-,-
1533473,Implantação,admin-ale,-,28/02/2025 16:21,05/03/2025 09:39,-,4.72 dias,-,-,-,-
1533473,Lixeira,fabiano.uoya@nava.com.br,-,05/03/2025 09:39,15/04/2025 16:08,-,41.27 dias,-,-,-,-
1533473,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1533473,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1336885,Viabilidade,-,-,25/11/2024 10:48,25/11/2024 10:53,-,0.0 dias,-,-,-,-
1336885,Solicitação de Contratação,fabiano.uoya@nava.com.br,-,25/11/2024 10:53,25/11/2024 10:53,-,0.0 dias,-,-,-,-
1336885,Suprimentos,fabiano.uoya@nava.com.br,-,25/11/2024 10:53,25/11/2024 11:37,-,0.03 dias,-,-,-,-
1336885,Lixeira,fabiano.uoya@nava.com.br,-,25/11/2024 11:37,15/04/2025 16:09,-,141.19 dias,-,-,-,-
1336885,form - Zerar Campos,admin-ale,-,15/04/2025 16:09,16/04/2025 00:05,-,0.33 dias,-,-,-,-
1336885,Lixeira,admin-ale,-,16/04/2025 00:05,-,-,-,-,-,-,-
1336923,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336923,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,17/12/2024 15:08,-,22.16 dias,-,-,-,-
1336923,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:08,-,-,-,-,-,-,-
1533532,Viabilidade,-,-,28/02/2025 16:45,07/03/2025 16:38,-,7.0 dias,-,-,-,-
1533532,Lixeira,fabiano.uoya@nava.com.br,-,07/03/2025 16:38,15/04/2025 16:08,-,38.98 dias,-,-,-,-
1533532,form - Zerar Campos,admin-ale,-,15/04/2025 16:08,16/04/2025 00:04,-,0.33 dias,-,-,-,-
1533532,Lixeira,admin-ale,-,16/04/2025 00:04,-,-,-,-,-,-,-
1336924,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336924,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,31/01/2025 10:47,-,66.98 dias,-,-,-,-
1336924,Implantação,thais.roberta@nava.com.br,-,31/01/2025 10:47,01/03/2025 17:56,-,29.3 dias,-,-,-,-
1336924,Encerrados (Ativos e Cancelados),michel.vieira@nava.com.br,-,01/03/2025 17:56,-,-,-,-,-,-,-
1336926,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336926,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,17/12/2024 13:19,-,22.09 dias,-,-,-,-
1336926,Encerrados (Ativos e Cancelados),danilo.santana@nava.com.br,-,17/12/2024 13:19,-,-,-,-,-,-,-
1336927,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336927,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,07/03/2025 09:54,-,101.95 dias,-,-,-,-
1336927,Implantação,gabriels.santos@nava.com.br,-,07/03/2025 09:54,-,-,-,-,-,-,-
1336928,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336928,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,17/12/2024 14:56,-,22.16 dias,-,-,-,-
1336928,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 14:56,-,-,-,-,-,-,-
1336929,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336929,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,-,-,-,-,-,-,-
1336930,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336930,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,17/12/2024 15:03,-,22.16 dias,-,-,-,-
1336930,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:03,-,-,-,-,-,-,-
1336931,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336931,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,25/11/2024 16:43,-,0.23 dias,-,-,-,-
1336931,Comercial,-,-,25/11/2024 16:43,25/11/2024 18:01,-,0.05 dias,-,-,-,-
1336931,Cancelamento em Andamento,orion.martins@nava.com.br,-,25/11/2024 18:01,17/12/2024 15:08,-,21.88 dias,-,-,-,-
1336931,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:08,-,-,-,-,-,-,-
1336932,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336932,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,-,-,-,-,-,-,-
1336933,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336933,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,17/12/2024 15:08,-,22.16 dias,-,-,-,-
1336933,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:08,-,-,-,-,-,-,-
1336934,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336934,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,17/12/2024 15:03,-,22.16 dias,-,-,-,-
1336934,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:03,-,-,-,-,-,-,-
1336935,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336935,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,17/12/2024 15:07,-,22.16 dias,-,-,-,-
1336935,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:07,-,-,-,-,-,-,-
1336936,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336936,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 11:11,17/12/2024 15:03,-,22.16 dias,-,-,-,-
1336936,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:03,-,-,-,-,-,-,-
1336937,Viabilidade,-,-,25/11/2024 11:11,25/11/2024 11:11,-,0.0 dias,-,-,-,-
1336937,Solicitação de Contratação,nav_isp-integracao,-,25/11/2024 11:11,26/11/2024 10:31,-,0.97 dias,-,-,-,-
1336937,Cancelamento em Andamento,orion.martins@nava.com.br,-,26/11/2024 10:31,17/12/2024 15:01,-,21.19 dias,-,-,-,-
1336937,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:01,-,-,-,-,-,-,-
1697459,Viabilidade,-,-,05/05/2025 09:03,05/05/2025 09:03,-,0.0 dias,-,-,-,-
1697459,Cancelamento em Andamento,celiene.pinho@nava.com.br,-,05/05/2025 09:03,05/05/2025 09:04,-,0.0 dias,-,-,-,-
1697459,Lixeira,celiene.pinho@nava.com.br,-,05/05/2025 09:04,-,-,-,-,-,-,-
1533785,Viabilidade,-,-,28/02/2025 21:43,02/03/2025 19:37,-,1.91 dias,-,-,-,-
1533785,Comercial,admin-ale,-,02/03/2025 19:37,06/03/2025 17:04,-,3.89 dias,-,-,-,-
1533785,Encerrados (Ativos e Cancelados),luana.leites@nava.com.br,-,06/03/2025 17:04,15/04/2025 22:56,-,40.24 dias,-,-,-,-
1533785,Lixeira,integracao-ale,-,15/04/2025 22:56,-,-,-,-,-,-,-
1275280,Viabilidade,-,-,22/10/2024 03:08,22/10/2024 03:08,-,0.0 dias,-,-,-,-
1275280,Cancelamento em Andamento,carlos@zapform.com.br,-,22/10/2024 03:08,17/12/2024 14:59,-,56.49 dias,-,-,-,-
1275280,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 14:59,-,-,-,-,-,-,-
1337251,Viabilidade,-,-,25/11/2024 13:09,25/11/2024 13:09,-,0.0 dias,-,-,-,-
1337251,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:09,17/12/2024 14:56,-,22.07 dias,-,-,-,-
1337251,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 14:56,-,-,-,-,-,-,-
1337252,Viabilidade,-,-,25/11/2024 13:09,25/11/2024 13:09,-,0.0 dias,-,-,-,-
1337252,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:09,17/12/2024 15:08,-,22.08 dias,-,-,-,-
1337252,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:08,-,-,-,-,-,-,-
1337253,Viabilidade,-,-,25/11/2024 13:09,25/11/2024 13:09,-,0.0 dias,-,-,-,-
1337253,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:09,17/12/2024 15:00,-,22.08 dias,-,-,-,-
1337253,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:00,-,-,-,-,-,-,-
1337254,Viabilidade,-,-,25/11/2024 13:09,25/11/2024 13:09,-,0.0 dias,-,-,-,-
1337254,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:09,17/12/2024 14:56,-,22.07 dias,-,-,-,-
1337254,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 14:56,-,-,-,-,-,-,-
1337255,Viabilidade,-,-,25/11/2024 13:09,25/11/2024 13:09,-,0.0 dias,-,-,-,-
1337255,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:09,27/01/2025 16:11,-,63.13 dias,-,-,-,-
1337255,Implantação,thais.roberta@nava.com.br,-,27/01/2025 16:11,01/03/2025 16:52,-,33.03 dias,-,-,-,-
1337255,Encerrados (Ativos e Cancelados),michel.vieira@nava.com.br,-,01/03/2025 16:52,-,-,-,-,-,-,-
1337256,Viabilidade,-,-,25/11/2024 13:09,25/11/2024 13:09,-,0.0 dias,-,-,-,-
1337256,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:09,17/12/2024 15:00,-,22.08 dias,-,-,-,-
1337256,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:00,-,-,-,-,-,-,-
1337257,Viabilidade,-,-,25/11/2024 13:09,25/11/2024 13:09,-,0.0 dias,-,-,-,-
1337257,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:09,17/12/2024 15:04,-,22.08 dias,-,-,-,-
1337257,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:04,-,-,-,-,-,-,-
1337258,Viabilidade,-,-,25/11/2024 13:10,25/11/2024 13:10,-,0.0 dias,-,-,-,-
1337258,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:10,17/12/2024 14:57,-,22.07 dias,-,-,-,-
1337258,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 14:57,-,-,-,-,-,-,-
1337259,Viabilidade,-,-,25/11/2024 13:10,25/11/2024 13:10,-,0.0 dias,-,-,-,-
1337259,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:10,17/12/2024 15:08,-,22.08 dias,-,-,-,-
1337259,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:08,-,-,-,-,-,-,-
1337260,Viabilidade,-,-,25/11/2024 13:10,25/11/2024 13:10,-,0.0 dias,-,-,-,-
1337260,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:10,17/12/2024 15:04,-,22.08 dias,-,-,-,-
1337260,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:04,-,-,-,-,-,-,-
1337261,Viabilidade,-,-,25/11/2024 13:10,25/11/2024 13:10,-,0.0 dias,-,-,-,-
1337261,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:10,17/12/2024 14:56,-,22.07 dias,-,-,-,-
1337261,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 14:56,-,-,-,-,-,-,-
1337262,Viabilidade,-,-,25/11/2024 13:10,25/11/2024 13:10,-,0.0 dias,-,-,-,-
1337262,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:10,-,-,-,-,-,-,-
1632229,Viabilidade,-,-,08/04/2025 12:13,08/04/2025 12:13,-,0.0 dias,-,-,-,-
1632229,Implantação,carlos@zapform.com.br,-,08/04/2025 12:13,14/04/2025 09:44,-,5.9 dias,-,-,-,-
1632229,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:44,15/04/2025 15:59,-,1.26 dias,-,-,-,-
1632229,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:59,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632229,Implantação,integracao-ale,-,15/04/2025 22:09,15/04/2025 23:55,-,0.07 dias,-,-,-,-
1632229,Cancelamento em Andamento,integracao-ale,-,15/04/2025 23:55,16/04/2025 11:17,-,0.47 dias,-,-,-,-
1632229,Implantação,integracao-ale,-,16/04/2025 11:17,16/04/2025 16:27,-,0.22 dias,-,-,-,-
1632229,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 16:27,-,-,-,-,-,-,-
1337319,Viabilidade,-,-,25/11/2024 13:35,25/11/2024 13:35,-,0.0 dias,-,-,-,-
1337319,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:35,31/01/2025 12:36,-,66.96 dias,-,-,-,-
1337319,Implantação,thais.roberta@nava.com.br,-,31/01/2025 12:36,-,-,-,-,-,-,-
1337320,Viabilidade,-,-,25/11/2024 13:35,25/11/2024 13:35,-,0.0 dias,-,-,-,-
1337320,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:35,10/02/2025 15:16,-,77.07 dias,-,-,-,-
1337320,Implantação,gabriels.santos@nava.com.br,-,10/02/2025 15:16,28/02/2025 16:32,-,18.05 dias,-,-,-,-
1337320,Encerrados (Ativos e Cancelados),michel.vieira@nava.com.br,-,28/02/2025 16:32,-,-,-,-,-,-,-
1337321,Viabilidade,-,-,25/11/2024 13:35,25/11/2024 13:35,-,0.0 dias,-,-,-,-
1337321,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:35,17/12/2024 15:08,-,22.06 dias,-,-,-,-
1337321,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:08,-,-,-,-,-,-,-
1337322,Viabilidade,-,-,25/11/2024 13:35,25/11/2024 13:35,-,0.0 dias,-,-,-,-
1337322,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:35,17/12/2024 15:08,-,22.06 dias,-,-,-,-
1337322,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:08,-,-,-,-,-,-,-
1337323,Viabilidade,-,-,25/11/2024 13:35,25/11/2024 13:35,-,0.0 dias,-,-,-,-
1337323,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:35,17/12/2024 15:01,-,22.06 dias,-,-,-,-
1337323,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:01,-,-,-,-,-,-,-
1337324,Viabilidade,-,-,25/11/2024 13:35,25/11/2024 13:35,-,0.0 dias,-,-,-,-
1337324,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:35,17/12/2024 15:03,-,22.06 dias,-,-,-,-
1337324,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:03,-,-,-,-,-,-,-
1337325,Viabilidade,-,-,25/11/2024 13:35,25/11/2024 13:35,-,0.0 dias,-,-,-,-
1337325,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:35,17/12/2024 15:00,-,22.06 dias,-,-,-,-
1337325,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:00,-,-,-,-,-,-,-
1337326,Viabilidade,-,-,25/11/2024 13:35,25/11/2024 13:35,-,0.0 dias,-,-,-,-
1337326,Cancelamento em Andamento,nav_isp-integracao,-,25/11/2024 13:35,17/12/2024 15:07,-,22.06 dias,-,-,-,-
1337326,Encerrados (Ativos e Cancelados),integracao-douglas,-,17/12/2024 15:07,-,-,-,-,-,-,-
1632267,Viabilidade,-,-,08/04/2025 12:36,08/04/2025 12:36,-,0.0 dias,-,-,-,-
1632267,Implantação,carlos@zapform.com.br,-,08/04/2025 12:36,14/04/2025 09:44,-,5.88 dias,-,-,-,-
1632267,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:44,15/04/2025 15:58,-,1.26 dias,-,-,-,-
1632267,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:58,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632267,Implantação,integracao-ale,-,15/04/2025 22:09,15/04/2025 23:55,-,0.07 dias,-,-,-,-
1632267,Cancelamento em Andamento,integracao-ale,-,15/04/2025 23:55,16/04/2025 11:17,-,0.47 dias,-,-,-,-
1632267,Implantação,integracao-ale,-,16/04/2025 11:17,16/04/2025 16:27,-,0.22 dias,-,-,-,-
1632267,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 16:27,-,-,-,-,-,-,-
1632271,Viabilidade,-,-,08/04/2025 12:36,08/04/2025 12:36,-,0.0 dias,-,-,-,-
1632271,Implantação,carlos@zapform.com.br,-,08/04/2025 12:36,14/04/2025 09:44,-,5.88 dias,-,-,-,-
1632271,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:44,15/04/2025 15:58,-,1.26 dias,-,-,-,-
1632271,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:58,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632271,Implantação,integracao-ale,-,15/04/2025 22:09,15/04/2025 23:55,-,0.07 dias,-,-,-,-
1632271,Cancelamento em Andamento,integracao-ale,-,15/04/2025 23:55,16/04/2025 11:16,-,0.47 dias,-,-,-,-
1632271,Implantação,integracao-ale,-,16/04/2025 11:16,16/04/2025 16:27,-,0.22 dias,-,-,-,-
1632271,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 16:27,-,-,-,-,-,-,-
1632273,Viabilidade,-,-,08/04/2025 12:36,08/04/2025 12:36,-,0.0 dias,-,-,-,-
1632273,Implantação,carlos@zapform.com.br,-,08/04/2025 12:36,14/04/2025 09:44,-,5.88 dias,-,-,-,-
1632273,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:44,15/04/2025 15:58,-,1.26 dias,-,-,-,-
1632273,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:58,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632273,Implantação,integracao-ale,-,15/04/2025 22:09,16/04/2025 16:27,-,0.76 dias,-,-,-,-
1632273,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 16:27,-,-,-,-,-,-,-
1632275,Viabilidade,-,-,08/04/2025 12:37,08/04/2025 12:37,-,0.0 dias,-,-,-,-
1632275,Implantação,carlos@zapform.com.br,-,08/04/2025 12:37,14/04/2025 09:43,-,5.88 dias,-,-,-,-
1632275,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:43,15/04/2025 15:58,-,1.26 dias,-,-,-,-
1632275,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:58,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632275,Implantação,integracao-ale,-,15/04/2025 22:09,16/04/2025 00:02,-,0.08 dias,-,-,-,-
1632275,Cancelamento em Andamento,integracao-ale,-,16/04/2025 00:02,16/04/2025 11:16,-,0.47 dias,-,-,-,-
1632275,Implantação,integracao-ale,-,16/04/2025 11:16,16/04/2025 16:27,-,0.22 dias,-,-,-,-
1632275,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 16:27,-,-,-,-,-,-,-
1632277,Viabilidade,-,-,08/04/2025 12:37,08/04/2025 12:37,-,0.0 dias,-,-,-,-
1632277,Implantação,carlos@zapform.com.br,-,08/04/2025 12:37,14/04/2025 09:43,-,5.88 dias,-,-,-,-
1632277,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:43,15/04/2025 15:58,-,1.26 dias,-,-,-,-
1632277,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:58,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632277,Implantação,integracao-ale,-,15/04/2025 22:09,16/04/2025 00:02,-,0.08 dias,-,-,-,-
1632277,Cancelamento em Andamento,integracao-ale,-,16/04/2025 00:02,16/04/2025 11:16,-,0.47 dias,-,-,-,-
1632277,Implantação,integracao-ale,-,16/04/2025 11:16,16/04/2025 16:27,-,0.22 dias,-,-,-,-
1632277,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 16:27,16/05/2025 17:13,-,30.03 dias,-,-,-,-
1632277,Suprimentos,celiene.pinho@nava.com.br,-,16/05/2025 17:13,16/05/2025 17:14,-,0.0 dias,-,-,-,-
1632277,Encerrados (Ativos e Cancelados),celiene.pinho@nava.com.br,-,16/05/2025 17:14,19/05/2025 10:24,-,2.72 dias,-,-,-,-
1632277,Suprimentos,celiene.pinho@nava.com.br,-,19/05/2025 10:24,19/05/2025 10:24,-,0.0 dias,-,-,-,-
1632277,Encerrados (Ativos e Cancelados),celiene.pinho@nava.com.br,-,19/05/2025 10:24,-,-,-,-,-,-,-
1632280,Viabilidade,-,-,08/04/2025 12:38,08/04/2025 12:38,-,0.0 dias,-,-,-,-
1632280,Implantação,carlos@zapform.com.br,-,08/04/2025 12:38,14/04/2025 09:43,-,5.88 dias,-,-,-,-
1632280,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:43,15/04/2025 15:58,-,1.26 dias,-,-,-,-
1632280,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:58,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632280,Implantação,integracao-ale,-,15/04/2025 22:09,16/04/2025 00:02,-,0.08 dias,-,-,-,-
1632280,Cancelamento em Andamento,integracao-ale,-,16/04/2025 00:02,16/04/2025 11:16,-,0.47 dias,-,-,-,-
1632280,Implantação,integracao-ale,-,16/04/2025 11:16,16/04/2025 16:27,-,0.22 dias,-,-,-,-
1632280,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 16:27,-,-,-,-,-,-,-
1632283,Viabilidade,-,-,08/04/2025 12:38,08/04/2025 12:38,-,0.0 dias,-,-,-,-
1632283,Implantação,carlos@zapform.com.br,-,08/04/2025 12:38,14/04/2025 09:43,-,5.88 dias,-,-,-,-
1632283,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:43,15/04/2025 15:58,-,1.26 dias,-,-,-,-
1632283,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:58,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632283,Implantação,integracao-ale,-,15/04/2025 22:09,16/04/2025 00:03,-,0.08 dias,-,-,-,-
1632283,Cancelamento em Andamento,integracao-ale,-,16/04/2025 00:03,16/04/2025 11:16,-,0.47 dias,-,-,-,-
1632283,Implantação,integracao-ale,-,16/04/2025 11:16,16/04/2025 16:27,-,0.22 dias,-,-,-,-
1632283,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 16:27,-,-,-,-,-,-,-
1632287,Viabilidade,-,-,08/04/2025 12:38,08/04/2025 12:38,-,0.0 dias,-,-,-,-
1632287,Implantação,carlos@zapform.com.br,-,08/04/2025 12:38,14/04/2025 09:43,-,5.88 dias,-,-,-,-
1632287,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:43,15/04/2025 15:58,-,1.26 dias,-,-,-,-
1632287,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:58,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632287,Implantação,integracao-ale,-,15/04/2025 22:09,16/04/2025 00:04,-,0.08 dias,-,-,-,-
1632287,Cancelamento em Andamento,integracao-ale,-,16/04/2025 00:04,16/04/2025 11:16,-,0.47 dias,-,-,-,-
1632287,Implantação,integracao-ale,-,16/04/2025 11:16,16/04/2025 16:27,-,0.22 dias,-,-,-,-
1632287,Encerrados (Ativos e Cancelados),integracao-ale,-,16/04/2025 16:27,-,-,-,-,-,-,-
1632289,Viabilidade,-,-,08/04/2025 12:39,08/04/2025 12:39,-,0.0 dias,-,-,-,-
1632289,Implantação,carlos@zapform.com.br,-,08/04/2025 12:39,14/04/2025 09:43,-,5.88 dias,-,-,-,-
1632289,Cancelamento em Andamento,integracao-ale,-,14/04/2025 09:43,15/04/2025 15:58,-,1.26 dias,-,-,-,-
1632289,Encerrados (Ativos e Cancelados),integracao-ale,-,15/04/2025 15:58,15/04/2025 22:09,-,0.26 dias,-,-,-,-
1632289,Implantação,integracao-ale,-,15/04/2025 22:09,15/04/2025 23:59,-,0.08 dias,-,-,-,-
1632289,Cancelamento em Andamento,integracao-ale,-,15/04/2025 23:59,16/04/2025 11:16,-,0.47 dias,-,-,-,-
1632289,Implantação,integracao-ale,-,16/04/2025 11:16,16/04/2025 16:27,-,0.22 dias,-,-,-,-
